run,h,k,l,x,y,omega,theta,counts,nframes,omega_width
5.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,6.284262208067940492e+02,4.397229299363057180e+02,-3.386332271762208279e+01,-7.987187500000000107e+00,1.884000000000000000e+03,4.000000000000000000e+00,2.831574323978203744e-01
5.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,6.874523809523809632e+02,5.740047619047618355e+02,-3.464761904761904532e+01,-7.987187500000000107e+00,2.100000000000000000e+02,2.000000000000000000e+00,2.017637647845751114e-01
5.000000000000000000e+00,-5.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,5.410603015075377016e+02,9.487437185929648464e+00,-3.371733668341708778e+01,-7.987187500000000107e+00,1.990000000000000000e+02,3.000000000000000000e+00,3.917342476924003947e-01
5.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,2.899399999999999977e+02,1.081714285714285779e+02,-3.399571428571428555e+01,-7.987187500000000107e+00,3.500000000000000000e+02,2.000000000000000000e+00,2.499632626068503394e-01
5.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,6.860563380281689660e+02,1.855211267605633907e+02,-3.412558685446009576e+01,-7.987187500000000107e+00,2.130000000000000000e+02,2.000000000000000000e+00,2.161664682295086903e-01
5.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,2.995840760546643082e+02,3.211824123588829707e+02,-3.316532976827094359e+01,-7.987187500000000107e+00,1.683000000000000000e+03,3.000000000000000000e+00,2.633082774002376003e-01
5.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,3.211402439024390105e+02,1.057286585365853711e+02,-3.265853658536585158e+01,-7.987187500000000107e+00,3.280000000000000000e+02,3.000000000000000000e+00,3.160160614597545825e-01
5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.479430894308943039e+02,4.418780487804878021e+02,-3.254471544715447351e+01,-7.987187500000000107e+00,2.460000000000000000e+02,3.000000000000000000e+00,3.819245769053259409e-01
6.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,2.878328981723237803e+02,1.585326370757180143e+02,-8.824216710182767542e+01,-7.987187500000000107e+00,3.830000000000000000e+02,3.000000000000000000e+00,2.449303268837300096e-01
6.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,2.586470588235293917e+02,1.696078431372548891e+02,-8.852450980392157476e+01,-7.987187500000000107e+00,2.040000000000000000e+02,2.000000000000000000e+00,2.487956380480298157e-01
6.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,3.357948113207547181e+02,2.128655660377358458e+02,-8.831721698113207708e+01,-7.987187500000000107e+00,4.240000000000000000e+02,2.000000000000000000e+00,1.705589869034403738e-01
6.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,7.617330097087378817e+02,2.341601941747572937e+02,-8.861650485436892666e+01,-7.987187500000000107e+00,2.060000000000000000e+02,2.000000000000000000e+00,2.211936231189179924e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,2.108045454545454618e+02,5.384590909090909463e+02,-8.835454545454545894e+01,-7.987187500000000107e+00,2.200000000000000000e+02,2.000000000000000000e+00,2.033297204213185549e-01
6.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,-4.000000000000000000e+00,7.172340425531914434e+02,6.224095744680851112e+02,-8.875000000000000000e+01,-7.987187500000000107e+00,1.880000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,3.069269662921348072e+02,2.235477528089887755e+02,-8.804494382022471655e+01,-7.987187500000000107e+00,3.560000000000000000e+02,2.000000000000000000e+00,2.459269261866380840e-01
6.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,6.718769931662869794e+02,2.352300683371298362e+02,-8.812699316628702206e+01,-7.987187500000000107e+00,4.390000000000000000e+02,2.000000000000000000e+00,2.153432973565657937e-01
6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-7.000000000000000000e+00,7.930628019323671651e+02,5.342270531400965865e+02,-8.825000000000000000e+01,-7.987187500000000107e+00,2.070000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.657041728763040283e+02,2.409567809239940459e+02,-8.680812220566319581e+01,-7.987187500000000107e+00,1.342000000000000000e+03,5.000000000000000000e+00,4.241819232272286966e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.795046296296296191e+02,4.045925925925926094e+02,-8.762500000000000000e+01,-7.987187500000000107e+00,2.160000000000000000e+02,2.000000000000000000e+00,2.165063509461096491e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,5.463648685280563768e+02,3.052838167525074482e+02,-8.461649498509081013e+01,-7.987187500000000107e+00,7.378000000000000000e+03,8.000000000000000000e+00,4.917312427682981046e-01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,6.266855018587360746e+02,3.636527881040892112e+02,-8.668866171003718080e+01,-7.987187500000000107e+00,1.345000000000000000e+03,3.000000000000000000e+00,2.426458723920465466e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-3.000000000000000000e+00,6.152509881422924991e+02,5.082470355731225027e+02,-8.683794466403162460e+01,-7.987187500000000107e+00,5.060000000000000000e+02,2.000000000000000000e+00,1.903629903215844632e-01
6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.000000000000000000e+00,7.242793376529878060e+02,5.117638588912886917e+02,-8.571940244780417117e+01,-7.987187500000000107e+00,1.389000000000000000e+03,3.000000000000000000e+00,2.252102513879449541e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,2.392968197879858678e+02,5.294275618374558690e+02,-8.578975265017668050e+01,-7.987187500000000107e+00,5.660000000000000000e+02,3.000000000000000000e+00,3.012212051573385785e-01
6.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,7.598541666666666288e+02,2.948874999999999886e+02,-8.552812500000000284e+01,-7.987187500000000107e+00,4.800000000000000000e+02,2.000000000000000000e+00,2.484129311750900015e-01
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.064847715736040641e+02,4.271065989847715514e+02,-8.526142131979695193e+01,-7.987187500000000107e+00,3.940000000000000000e+02,3.000000000000000000e+00,2.426514078639554761e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,5.829491667833636939e+02,4.312390421509592215e+02,-8.427499649908976664e+01,-7.987187500000000107e+00,7.141000000000000000e+03,5.000000000000000000e+00,3.046546721285458004e-01
6.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,6.979566613162119211e+02,1.582263242375601919e+02,-8.481500802568218944e+01,-7.987187500000000107e+00,6.230000000000000000e+02,3.000000000000000000e+00,3.306620018782778780e-01
6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.745270270270269748e+02,7.620585585585585022e+02,-8.410923423423423628e+01,-7.987187500000000107e+00,4.440000000000000000e+02,5.000000000000000000e+00,6.011478128397966803e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,6.736893656716417809e+02,2.932602611940298516e+02,-8.388013059701492580e+01,-7.987187500000000107e+00,1.072000000000000000e+03,4.000000000000000000e+00,3.226476026282127929e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,2.520562770562770538e+02,6.214329004329003965e+02,-8.410497835497835695e+01,-7.987187500000000107e+00,2.310000000000000000e+02,2.000000000000000000e+00,2.268910421017949763e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,5.846014492753623699e+02,1.685169082125603950e+02,-8.330917874396135403e+01,-7.987187500000000107e+00,4.140000000000000000e+02,3.000000000000000000e+00,3.588094941257140569e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.675463108320251422e+02,5.209497645211930603e+02,-8.318092621664050057e+01,-7.987187500000000107e+00,6.370000000000000000e+02,3.000000000000000000e+00,2.743931609951563710e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,6.505784499054819889e+02,5.977561436672967830e+02,-8.348913043478260931e+01,-7.987187500000000107e+00,5.290000000000000000e+02,2.000000000000000000e+00,2.497635933277403686e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,6.403293768545994453e+02,5.008100890207714997e+02,-8.281973293768545830e+01,-7.987187500000000107e+00,3.370000000000000000e+02,2.000000000000000000e+00,1.732160103584126920e-01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.000000000000000000e+00,6.525931372549019898e+02,3.558578431372549176e+02,-8.188480392156863275e+01,-7.987187500000000107e+00,2.040000000000000000e+02,2.000000000000000000e+00,2.218780374756209872e-01
6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-7.000000000000000000e+00,7.122923728813559592e+02,4.232330508474576050e+02,-8.207838983050847048e+01,-7.987187500000000107e+00,2.360000000000000000e+02,2.000000000000000000e+00,2.373921533514800619e-01
6.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.387142857142857224e+02,1.529047619047618980e+02,-8.125000000000000000e+01,-7.987187500000000107e+00,1.890000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,5.904026602176542156e+02,2.322379081015719464e+02,-8.012620918984281104e+01,-7.987187500000000107e+00,3.308000000000000000e+03,5.000000000000000000e+00,3.913196842690661037e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.663005181347150199e+02,2.887409326424870528e+02,-8.125000000000000000e+01,-7.987187500000000107e+00,1.930000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,7.627203791469194130e+02,3.520000000000000000e+02,-8.101421800947866814e+01,-7.987187500000000107e+00,4.220000000000000000e+02,2.000000000000000000e+00,2.495953689603722658e-01
6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,6.295558912386707107e+02,7.350664652567975281e+02,-8.013519637462235323e+01,-7.987187500000000107e+00,3.310000000000000000e+02,3.000000000000000000e+00,3.482258106652100782e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,2.162954545454545325e+02,3.361181818181818244e+02,-8.005227272727272236e+01,-7.987187500000000107e+00,2.200000000000000000e+02,2.000000000000000000e+00,2.444740517590181239e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.000000000000000000e+00,6.087137305699482113e+02,4.237137305699482113e+02,-7.982124352331605621e+01,-7.987187500000000107e+00,7.720000000000000000e+02,2.000000000000000000e+00,1.747744891096661146e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,3.242487922705313963e+02,7.173345410628019181e+02,-7.944384057971014101e+01,-7.987187500000000107e+00,8.280000000000000000e+02,5.000000000000000000e+00,5.025761976939943088e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,7.009807355516637699e+02,2.838966725043782731e+02,-7.952670753064798248e+01,-7.987187500000000107e+00,5.710000000000000000e+02,2.000000000000000000e+00,2.485693219339162319e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.721942078364565987e+02,2.975161839863714022e+02,-7.832325383304940658e+01,-7.987187500000000107e+00,5.870000000000000000e+02,3.000000000000000000e+00,3.152838292385850005e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,6.088464662875710474e+02,1.578903330625507806e+02,-7.725731112916328414e+01,-7.987187500000000107e+00,1.231000000000000000e+03,5.000000000000000000e+00,4.359310789972272726e-01
6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,2.068061465721040122e+02,6.637375886524822590e+02,-7.766843971631205079e+01,-7.987187500000000107e+00,4.230000000000000000e+02,3.000000000000000000e+00,2.974921585980758176e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-5.000000000000000000e+00,7.036375838926174993e+02,5.829418344519015136e+02,-7.764149888143177236e+01,-7.987187500000000107e+00,4.470000000000000000e+02,2.000000000000000000e+00,2.061020779942760728e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,6.352408675799086950e+02,4.163350456621004696e+02,-7.631678082191780277e+01,-7.987187500000000107e+00,1.752000000000000000e+03,4.000000000000000000e+00,2.602758501494403798e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,3.078116343490304985e+02,6.027119113573406821e+02,-7.709072022160664517e+01,-7.987187500000000107e+00,3.610000000000000000e+02,2.000000000000000000e+00,2.329588834786959495e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-6.000000000000000000e+00,6.937435897435897232e+02,4.866515837104072375e+02,-7.630806938159879849e+01,-7.987187500000000107e+00,6.630000000000000000e+02,2.000000000000000000e+00,1.601956232864381324e-01
6.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,5.987086330935252363e+02,8.083453237410071779e+01,-7.580035971223021818e+01,-7.987187500000000107e+00,2.780000000000000000e+02,3.000000000000000000e+00,3.711491198538163228e-01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.495153256704980720e+02,4.636369731800766090e+02,-7.536063218390805218e+01,-7.987187500000000107e+00,1.044000000000000000e+03,4.000000000000000000e+00,3.252938293901251887e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,6.164705882352941444e+02,2.228567774936061312e+02,-7.523976982097187260e+01,-7.987187500000000107e+00,3.910000000000000000e+02,3.000000000000000000e+00,3.115799162403054545e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.000000000000000000e+00,7.300151187904967856e+02,2.737753779697624168e+02,-7.563660907127429311e+01,-7.987187500000000107e+00,4.630000000000000000e+02,2.000000000000000000e+00,2.093751696013014807e-01
6.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.209950859950859865e+02,1.253734643734643726e+02,-7.487653562653562744e+01,-7.987187500000000107e+00,4.070000000000000000e+02,2.000000000000000000e+00,2.173857136176379767e-01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,7.080560081466395559e+02,3.395132382892057308e+02,-7.446130346232179420e+01,-7.987187500000000107e+00,9.820000000000000000e+02,3.000000000000000000e+00,2.966282544744759386e-01
6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,7.704683257918552499e+02,4.084276018099547514e+02,-7.519457013574660209e+01,-7.987187500000000107e+00,4.420000000000000000e+02,2.000000000000000000e+00,1.569791778407161331e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.702480314960629926e+02,3.205393700787401485e+02,-7.465354330708660768e+01,-7.987187500000000107e+00,2.540000000000000000e+02,2.000000000000000000e+00,1.972928099270363500e-01
6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,2.299232142857142946e+02,5.535285714285714675e+02,-7.441160714285713595e+01,-7.987187500000000107e+00,5.600000000000000000e+02,3.000000000000000000e+00,3.165792429895503135e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,2.029678899082568932e+02,4.175756880733944740e+02,-7.414908256880734427e+01,-7.987187500000000107e+00,4.360000000000000000e+02,2.000000000000000000e+00,2.006847968277739314e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.472769886363636260e+02,2.652159090909090651e+02,-7.352272727272726627e+01,-7.987187500000000107e+00,7.040000000000000000e+02,2.000000000000000000e+00,2.489647988659846045e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-7.000000000000000000e+00,7.221940298507462330e+02,4.799365671641791096e+02,-7.343283582089551942e+01,-7.987187500000000107e+00,2.680000000000000000e+02,2.000000000000000000e+00,2.408089970188440621e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.513101449275362143e+02,4.983118012422360152e+02,-7.296594202898550918e+01,-7.987187500000000107e+00,2.415000000000000000e+03,4.000000000000000000e+00,3.626656725058255426e-01
6.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.475981873111782363e+02,1.144098690835850931e+02,-7.263922457200402505e+01,-7.987187500000000107e+00,9.930000000000000000e+02,3.000000000000000000e+00,2.826195670119983627e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.348485596707818672e+02,5.946345679012346181e+02,-7.254958847736625671e+01,-7.987187500000000107e+00,1.215000000000000000e+03,4.000000000000000000e+00,3.948743554284677160e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.450377358490566166e+02,3.580628930817609898e+02,-7.225209643605870724e+01,-7.987187500000000107e+00,4.770000000000000000e+02,3.000000000000000000e+00,2.219501122669387261e-01
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,5.307692601067886926e+02,3.658363844393592785e+02,-7.148245614035087669e+01,-7.987187500000000107e+00,2.622000000000000000e+03,5.000000000000000000e+00,3.474698689976271626e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-7.000000000000000000e+00,7.616423357664233436e+02,5.704330900243309088e+02,-7.263321167883211160e+01,-7.987187500000000107e+00,4.110000000000000000e+02,2.000000000000000000e+00,2.115529451998458266e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+01,7.605560538116592397e+02,2.628116591928251182e+02,-7.214237668161435124e+01,-7.987187500000000107e+00,2.230000000000000000e+02,2.000000000000000000e+00,2.054966679352394632e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.967872340425531661e+02,3.123676397822860054e+02,-7.154143988124690168e+01,-7.987187500000000107e+00,2.021000000000000000e+03,3.000000000000000000e+00,2.962255632744154044e-01
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.822556818181818130e+02,5.029857954545454390e+02,-7.214914772727273373e+01,-7.987187500000000107e+00,3.520000000000000000e+02,2.000000000000000000e+00,2.006363761868225348e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,6.257290759554909982e+02,2.809603289791969019e+02,-7.074371069182389249e+01,-7.987187500000000107e+00,2.067000000000000000e+03,4.000000000000000000e+00,3.163946625397668910e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,6.904665911664778832e+02,4.015855039637598907e+02,-7.065090600226500328e+01,-7.987187500000000107e+00,8.830000000000000000e+02,3.000000000000000000e+00,2.608446841739756050e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-8.000000000000000000e+00,7.518327759197323985e+02,4.733678929765886210e+02,-7.086371237458193661e+01,-7.987187500000000107e+00,2.990000000000000000e+02,2.000000000000000000e+00,2.095845489484053359e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.733536585365853853e+02,2.566300813008130035e+02,-7.052845528455284807e+01,-7.987187500000000107e+00,2.460000000000000000e+02,2.000000000000000000e+00,2.483753143551439835e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.295696465696465793e+02,4.097920997920998047e+02,-7.061798336798337061e+01,-7.987187500000000107e+00,4.810000000000000000e+02,2.000000000000000000e+00,2.204085408492628684e-01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,5.925853193517635873e+02,5.783856053384176903e+02,-6.982364156339370709e+01,-7.987187500000000107e+00,2.098000000000000000e+03,4.000000000000000000e+00,3.192821267786552508e-01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,5.640443756449948296e+02,5.876532507739938183e+02,-6.986971104231166407e+01,-7.987187500000000107e+00,9.690000000000000000e+02,4.000000000000000000e+00,3.929375478411987199e-01
6.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.729884570988841688e+02,3.497876106194690351e+02,-6.825355906117736993e+01,-7.987187500000000107e+00,5.198000000000000000e+03,5.000000000000000000e+00,3.097381129417846046e-01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-3.000000000000000000e+00,6.206864224137931387e+02,5.697467672413793025e+02,-6.908809267241379359e+01,-7.987187500000000107e+00,1.856000000000000000e+03,3.000000000000000000e+00,2.895418944698729402e-01
6.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.736513056835637485e+02,1.858602150537634543e+02,-6.891666666666667140e+01,-7.987187500000000107e+00,6.510000000000000000e+02,2.000000000000000000e+00,2.357022603955158391e-01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.338302509907529156e+02,5.981803170409510813e+02,-6.813639365918098179e+01,-7.987187500000000107e+00,1.514000000000000000e+03,5.000000000000000000e+00,5.381482201544800503e-01
6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,2.590989010989010808e+02,6.404010989010988624e+02,-6.889560439560439420e+01,-7.987187500000000107e+00,1.820000000000000000e+02,2.000000000000000000e+00,2.271597626844958362e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.234020227560050671e+02,3.038925410872313364e+02,-6.791055625790139061e+01,-7.987187500000000107e+00,7.910000000000000000e+02,3.000000000000000000e+00,2.846901641535392602e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,7.194893617021276668e+02,3.940386847195358087e+02,-6.816876208897485867e+01,-7.987187500000000107e+00,5.170000000000000000e+02,3.000000000000000000e+00,2.886907943336034510e-01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,7.831206030150754032e+02,4.669497487437186010e+02,-6.841582914572863672e+01,-7.987187500000000107e+00,1.990000000000000000e+02,2.000000000000000000e+00,2.354044759371198003e-01
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,2.089759036144578204e+02,4.939457831325300958e+02,-6.820281124497992664e+01,-7.987187500000000107e+00,4.980000000000000000e+02,3.000000000000000000e+00,2.520640268036876686e-01
6.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,1.330800000000000125e+02,5.375366666666667470e+02,-6.856833333333332803e+01,-7.987187500000000107e+00,3.000000000000000000e+02,2.000000000000000000e+00,2.404798443852531054e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.726621621621621898e+02,6.975685328185328444e+02,-6.780984555984555584e+01,-7.987187500000000107e+00,1.036000000000000000e+03,5.000000000000000000e+00,5.590511605268900786e-01
6.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000167865707434203e+02,8.881774580335731173e+01,-6.771043165467625613e+01,-7.987187500000000107e+00,4.170000000000000000e+02,3.000000000000000000e+00,3.100905812666802097e-01
6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,6.719053497942386457e+02,2.019135802469135683e+02,-6.805864197530864601e+01,-7.987187500000000107e+00,2.430000000000000000e+02,2.000000000000000000e+00,2.430249343830805653e-01
6.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.993129992737835892e+02,2.474753086419753174e+02,-6.724437182280318837e+01,-7.987187500000000107e+00,2.754000000000000000e+03,4.000000000000000000e+00,2.620811928647205913e-01
6.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.813201856148491800e+02,3.027401392111368637e+02,-6.782772621809745317e+01,-7.987187500000000107e+00,4.310000000000000000e+02,2.000000000000000000e+00,1.811677235850576995e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.792231182795699169e+02,4.913736559139784958e+02,-6.766263440860214473e+01,-7.987187500000000107e+00,1.116000000000000000e+03,4.000000000000000000e+00,3.376492831118416138e-01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,5.669825042158515771e+02,4.935613406408094193e+02,-6.695362563237773657e+01,-7.987187500000000107e+00,4.744000000000000000e+03,5.000000000000000000e+00,3.295768785439989190e-01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,6.488952380952381418e+02,5.619238095238094957e+02,-6.797142857142857508e+01,-7.987187500000000107e+00,2.100000000000000000e+02,2.000000000000000000e+00,2.483619807244815680e-01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,5.940978682170542697e+02,4.855174418604651123e+02,-6.685271317829457871e+01,-7.987187500000000107e+00,1.032000000000000000e+03,3.000000000000000000e+00,2.540608238777347094e-01
6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,1.252430278884462211e+02,6.337330677290837002e+02,-6.749501992031872533e+01,-7.987187500000000107e+00,2.510000000000000000e+02,2.000000000000000000e+00,2.499503926909660834e-01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,2.555754614549402959e+02,4.021617806731813403e+02,-6.667996742671009258e+01,-7.987187500000000107e+00,9.210000000000000000e+02,3.000000000000000000e+00,2.426619007391966620e-01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-4.000000000000000000e+00,6.212398493093344314e+02,4.780468815403934855e+02,-6.604143993302636773e+01,-7.987187500000000107e+00,4.778000000000000000e+03,4.000000000000000000e+00,3.400255737497497321e-01
