row_zero_based,run,h,k,l,omega,x,y,module,flags_1_edge_2_short_4_lowL_8_shadow_16_invalid_32_symmetry_outlier
4780,5,5,-3,1,-58.543082,639.57555,752.56676,1,0
4781,5,5,-3,2,-50.798184,648.72992,753.58021,1,0
4782,5,5,-3,3,-44.132501,663.10234,755.47026,1,0
4783,5,5,-3,4,-38.435453,681.85706,758.43065,1,0
4784,5,5,-3,5,-33.52958,704.2945,762.67368,1,0
4785,5,5,-3,6,-29.239374,729.95608,768.42416,1,19
4786,5,5,-2,-3,-96.104683,590.89246,749.86959,1,19
4787,5,5,-2,-2,-80.621687,567.10019,749.48401,1,0
4788,5,5,-2,-1,-63.448406,549.23236,749.78309,1,0
4789,5,5,-2,0,-47.777378,542.32866,749.99807,1,0
4790,5,5,-2,1,-36.621871,549.64219,749.6414,1,0
4791,5,5,-2,2,-29.579677,567.75073,749.2257,1,19
4792,5,5,-2,3,-24.845998,591.65849,749.51252,1,19
4793,5,5,-1,-3,-82.944949,491.68457,755.12792,1,5
4794,5,-4,-1,-2,-31.142856,420.69452,99.516277,1,1
4795,5,-4,-1,-1,-39.838631,465.54479,105.94214,1,5
4796,5,-3,0,-2,-62.493504,428.07068,184.33443,1,0
4797,5,-2,0,-1,-56.055626,451.54847,256.78641,1,0
4798,5,-1,0,-1,-31.476825,447.80638,320.22754,1,3
4799,5,0,0,-1,-23.428798,447.78448,381.00629,1,27
4800,5,1,0,-1,-30.362908,448.04142,441.76928,1,19
4801,5,2,0,-1,-54.104373,452.08043,505.15393,1,0
4802,5,3,0,-2,-61.106422,428.98499,577.59577,1,0
4803,5,4,-1,-1,-31.094358,455.85395,656.26286,1,1
4804,5,5,-1,-3,-70.125914,462.14191,759.551,1,4
4805,5,5,0,-4,-89.714113,423.09092,768.04936,1,1
4806,6,-7,2,6,-66.171282,55.795961,8.2661169,0,0
4807,6,-7,2,7,-68.842134,29.386153,16.247905,0,0
4808,6,-7,3,3,-50.066945,66.618212,6.9098762,0,0
4809,6,-7,3,4,-53.26595,48.962528,17.515058,0,0
4810,6,-7,3,5,-56.375659,29.09055,26.934243,0,0
4811,6,-7,3,6,-59.400981,6.9496403,35.179938,0,0
4812,6,-7,4,1,-38.628019,28.340584,7.8530883,0,0
4813,6,-7,4,2,-41.900739,17.610086,19.810961,0,0
4814,6,-6,-1,6,-94.931114,183.42062,12.273202,0,19
4815,6,-6,-1,7,-95.237919,150.46269,23.427808,0,19
4816,6,-6,-1,8,-95.83994,117.43601,32.751625,0,19
4817,6,-6,-1,9,-96.665331,83.790178,40.403492,0,19
4818,6,-6,-1,10,-97.666546,49.004835,46.470825,0,19
4819,6,-6,-1,11,-98.811082,12.537517,50.981662,0,19
4820,6,-6,0,3,-76.465767,250.94176,10.752561,0,0
4821,6,-6,0,4,-77.932186,221.93161,25.423592,0,0
4822,6,-6,0,5,-79.488763,193.10669,38.263632,0,0
4823,6,-6,0,6,-81.111219,164.12595,49.477083,0,0
4824,6,-6,0,7,-82.78487,134.67574,59.213562,0,0
4825,6,-6,0,8,-84.500671,104.44296,67.579752,0,0
4826,6,-6,0,9,-86.253116,73.094339,74.645736,0,0
4827,6,-6,0,10,-88.03905,40.256473,80.447718,0,1
4828,6,-6,1,0,-50.038441,266.77722,6.1928219,0,0
4829,6,-6,1,1,-54.009538,248.78651,21.732406,0,0
4830,6,-6,1,2,-57.607036,228.90831,36.075793,0,0
4831,6,-6,1,3,-60.906043,207.52244,49.20592,0,0
4832,6,-6,1,4,-63.969031,184.85286,61.141519,0,0
4833,6,-6,1,5,-66.846009,161.00184,71.919896,0,0
4834,6,-6,1,6,-69.576444,135.97654,81.584494,0,0
4835,6,-6,1,7,-72.191475,109.70615,90.176459,0,0
4836,6,-6,1,8,-74.715857,82.050607,97.72889,0,0
4837,6,-6,1,9,-77.169523,52.801838,104.26257,0,0
4838,6,-6,1,10,-79.568803,21.677907,109.78223,0,0
4839,6,-6,2,-2,-28.397273,218.4552,17.403949,0,19
4840,6,-6,2,-1,-33.198468,212.39162,31.762453,0,19
4841,6,-6,2,0,-37.79846,203.26399,45.324725,0,0
4842,6,-6,2,1,-42.163204,191.40302,58.078457,0,0
4843,6,-6,2,2,-46.282958,177.12449,70.006732,0,0
4844,6,-6,2,3,-50.165056,160.69772,81.097304,0,0
4845,6,-6,2,4,-53.827079,142.32757,91.345828,0,0
4846,6,-6,2,5,-57.291618,122.14707,100.75518,0,0
4847,6,-6,2,6,-60.582782,100.21595,109.33277,0,0
4848,6,-6,2,7,-63.72414,76.521103,117.08712,0,0
4849,6,-6,2,8,-66.737671,50.976133,124.02428,0,0
4850,6,-6,2,9,-69.643348,23.417877,130.14428,0,0
4851,6,-6,3,-1,-26.816301,148.92674,63.641763,0,19
4852,6,-6,3,0,-31.02807,143.00051,75.749906,0,19
4853,6,-6,3,1,-35.161683,134.45524,87.1079,0,1
4854,6,-6,3,2,-39.186086,123.45101,97.74333,0,0
4855,6,-6,3,3,-43.08221,110.13393,107.67368,0,0
4856,6,-6,3,4,-46.841185,94.621383,116.91097,0,0
4857,6,-6,3,5,-50.462065,76.99008,125.46427,0,0
4858,6,-6,3,6,-53.949582,57.266787,133.34055,0,0
4859,6,-6,3,7,-57.312201,35.420427,140.5443,0,0
4860,6,-6,3,8,-60.560625,11.354063,147.07633,0,0
4861,6,-6,4,0,-27.414499,81.507439,99.969677,0,19
4862,6,-6,4,1,-31.190206,74.98307,110.6279,0,19
4863,6,-6,4,2,-34.941164,66.007766,120.59173,0,1
4864,6,-6,4,3,-38.643786,54.65025,129.90019,0,0
4865,6,-6,4,4,-42.280988,40.957569,138.58201,0,0
4866,6,-6,4,5,-45.841703,24.945435,146.65839,0,0
4867,6,-6,4,6,-49.32006,6.588363,154.14454,0,0
4868,6,-6,5,0,-25.79759,15.317999,119.30021,0,19
4869,6,-6,5,1,-29.221091,10.105796,129.70505,0,19
4870,6,-5,-1,1,-97.740382,377.21589,29.766578,0,19
4871,6,-5,-1,2,-93.376573,336.04746,50.309342,0,19
4872,6,-5,-1,3,-91.489038,300.80614,67.21131,0,19
4873,6,-5,-1,4,-90.78083,268.36839,81.694563,0,19
4874,6,-5,-1,5,-90.750991,237.4084,94.319156,0,19
4875,6,-5,-1,6,-91.155555,207.17137,105.41232,0,19
4876,6,-5,-1,7,-91.859336,177.13556,115.18918,0,19
4877,6,-5,-1,8,-92.780931,146.8825,123.79929,0,19
4878,6,-5,-1,9,-93.868444,116.03414,131.34806,0,19
4879,6,-5,-1,10,-95.08745,84.214915,137.90749,0,19
4880,6,-5,-1,11,-96.414505,51.023016,143.52144,0,19
4881,6,-5,-1,12,-97.83342,16.002778,148.20756,0,19
4882,6,-5,0,-1,-57.397234,374.92582,40.545727,0,0
4883,6,-5,0,0,-61.492806,351.0372,58.047595,0,0
4884,6,-5,0,1,-64.79034,325.76106,74.20996,0,0
4885,6,-5,0,2,-67.630736,299.91775,88.950619,0,0
4886,6,-5,0,3,-70.192285,273.80784,102.32733,0,0
4887,6,-5,0,4,-72.574399,247.49555,114.44192,0,0
4888,6,-5,0,5,-74.836324,220.92908,125.40304,0,0
4889,6,-5,0,6,-77.0156,193.99218,135.3119,0,0
4890,6,-5,0,7,-79.137365,166.52588,144.25713,0,0
4891,6,-5,0,8,-81.219337,138.33561,152.3132,0,0
4892,6,-5,0,9,-83.274615,109.19056,159.5402,0,0
4893,6,-5,0,10,-85.313342,78.817409,165.98375,0,0
4894,6,-5,0,11,-87.343738,46.889243,171.67481,0,0
4895,6,-5,0,12,-89.372767,13.008655,176.6288,0,1
4896,6,-5,1,-2,-26.309476,307.70816,72.571367,0,19
4897,6,-5,1,-1,-33.2621,300.45596,85.637215,0,19
4898,6,-5,1,0,-39.511325,288.9938,98.43488,0,0
4899,6,-5,1,1,-45.050461,274.17621,110.77826,0,0
4900,6,-5,1,2,-49.953434,256.77155,122.52338,0,0
4901,6,-5,1,3,-54.322562,237.37277,133.58232,0,0
4902,6,-5,1,4,-58.258767,216.38842,143.91549,0,0
4903,6,-5,1,5,-61.849509,194.06878,153.51743,0,0
4904,6,-5,1,6,-65.166279,170.53823,162.40351,0,0
4905,6,-5,1,7,-68.266045,145.82212,170.60004,0,0
4906,6,-5,1,8,-71.193858,119.86497,178.13742,0,0
4907,6,-5,1,9,-73.98543,92.540206,185.04557,0,0
4908,6,-5,1,10,-76.669319,63.652477,191.35096,0,0
4909,6,-5,1,11,-79.268665,32.932745,197.07428,0,0
4910,6,-5,2,0,-28.466284,232.34592,130.64714,0,19
4911,6,-5,2,1,-33.857654,222.51552,141.22196,0,19
4912,6,-5,2,2,-38.923022,209.96607,151.35747,0,0
4913,6,-5,2,3,-43.65124,195.0433,161.01718,0,0
4914,6,-5,2,4,-48.055717,178.03912,170.1765,0,0
4915,6,-5,2,5,-52.163751,159.17305,178.82409,0,0
4916,6,-5,2,6,-56.008671,138.58634,186.96017,0,0
4917,6,-5,2,7,-59.624874,116.34271,194.59369,0,0
4918,6,-5,2,8,-63.045096,92.430924,201.73923,0,0
4919,6,-5,2,9,-66.299167,66.765976,208.41432,0,0
4920,6,-5,2,10,-69.413635,39.186829,214.63727,0,0
4921,6,-5,2,11,-72.411871,9.4491587,220.42533,0,0
4922,6,-5,3,1,-27.651548,169.71185,167.00587,0,19
4923,6,-5,3,2,-32.354345,160.11424,176.26496,0,19
4924,6,-5,3,3,-36.892203,148.11916,185.12252,0,0
4925,6,-5,3,4,-41.244627,133.8921,193.57961,0,0
4926,6,-5,3,5,-45.40492,117.56625,201.63964,0,0
4927,6,-5,3,6,-49.376507,99.229905,209.30978,0,0
4928,6,-5,3,7,-53.16955,78.91771,216.60117,0,0
4929,6,-5,3,8,-56.798216,56.603922,223.52845,0,0
4930,6,-5,3,9,-60.278687,32.195691,230.10909,0,0
4931,6,-5,3,10,-63.62782,5.5244392,236.36259,0,0
4932,6,-5,4,2,-28.691237,106.53253,198.06876,0,19
4933,6,-5,4,3,-32.880083,96.430394,206.52317,0,19
4934,6,-5,4,4,-36.983024,84.041886,214.62867,0,0
4935,6,-5,4,5,-40.981992,69.424627,222.40397,0,0
4936,6,-5,4,6,-44.866815,52.604373,229.86791,0,0
4937,6,-5,4,7,-48.633816,33.564671,237.04055,0,0
4938,6,-5,4,8,-52.284344,12.23659,243.94402,0,0
4939,6,-5,5,2,-26.970079,47.660546,217.49934,0,19
4940,6,-5,5,3,-30.794248,38.724322,225.84801,0,19
4941,6,-5,5,4,-34.595784,27.43433,233.88121,0,1
4942,6,-5,5,5,-38.35529,13.788429,241.63149,0,0
4943,6,-4,-1,2,-89.600491,349.43233,132.74656,0,3
4944,6,-4,-1,3,-88.398822,317.73974,146.38165,0,1
4945,6,-4,-1,4,-88.172425,287.73731,158.50028,0,1
4946,6,-4,-1,5,-88.505948,258.66366,169.39498,0,1
4947,6,-4,-1,6,-89.195351,230.03915,179.25989,0,1
4948,6,-4,-1,7,-90.127979,201.50206,188.23707,0,19
4949,6,-4,-1,8,-91.236581,172.74144,196.43605,0,19
4950,6,-4,-1,9,-92.478768,143.46224,203.94374,0,19
4951,6,-4,-1,10,-93.826797,113.36271,210.83003,0,19
4952,6,-4,-1,11,-95.262068,82.115568,217.15118,0,19
4953,6,-4,-1,12,-96.771987,49.348927,222.95195,0,19
4954,6,-4,-1,13,-98.348089,14.623721,228.26679,0,19
4955,6,-4,0,0,-51.652336,370.09668,138.23707,0,0
4956,6,-4,0,1,-57.480085,347.92612,151.35831,0,0
4957,6,-4,0,2,-61.990832,323.94729,163.72096,0,0
4958,6,-4,0,3,-65.702049,299.07277,175.22331,0,0
4959,6,-4,0,4,-68.908112,273.69237,185.87489,0,0
4960,6,-4,0,5,-71.781326,247.93521,195.72932,0,0
4961,6,-4,0,6,-74.42722,221.79388,204.8546,0,0
4962,6,-4,0,7,-76.913523,195.18216,213.32054,0,0
4963,6,-4,0,8,-79.285679,167.96117,221.19353,0,0
4964,6,-4,0,9,-81.57547,139.94943,228.53468,0,0
4965,6,-4,0,10,-83.806001,110.92383,235.39944,0,0
4966,6,-4,0,11,-85.994722,80.614336,241.83792,0,0
4967,6,-4,0,12,-88.155306,48.693056,247.89544,0,1
4968,6,-4,0,13,-90.298882,14.757048,253.61324,0,19
4969,6,-4,1,0,-29.510835,314.74076,171.67506,0,19
4970,6,-4,1,1,-36.885109,301.82035,182.19251,0,0
4971,6,-4,1,2,-43.294433,285.66432,192.42721,0,0
4972,6,-4,1,3,-48.861659,267.09983,202.26099,0,0
4973,6,-4,1,4,-53.739856,246.72672,211.63071,0,0
4974,6,-4,1,5,-58.071241,224.93424,220.51591,0,0
4975,6,-4,1,6,-61.973881,201.94443,228.92449,0,0
4976,6,-4,1,7,-65.541188,177.85316,236.88156,0,0
4977,6,-4,1,8,-68.84573,152.6602,244.42189,0,0
4978,6,-4,1,9,-71.943736,126.28787,251.58538,0,0
4979,6,-4,1,10,-74.879043,98.590207,258.41451,0,0
4980,6,-4,1,11,-77.686213,69.354081,264.95323,0,0
4981,6,-4,1,12,-80.392908,38.293013,271.24675,0,0
4982,6,-4,2,1,-26.134598,252.72857,209.16076,0,19
4983,6,-4,2,2,-32.279,241.30164,218.21254,0,19
4984,6,-4,2,3,-37.965664,227.22548,227.00154,0,0
4985,6,-4,2,4,-43.197071,210.89317,235.49534,0,0
4986,6,-4,2,5,-48.005835,192.61892,243.67845,0,0
4987,6,-4,2,6,-52.438646,172.62555,251.55127,0,0
4988,6,-4,2,7,-56.545874,151.04563,259.12725,0,0
4989,6,-4,2,8,-60.375862,127.92763,266.42991,0,0
4990,6,-4,2,9,-63.972343,103.242,273.4905,0,0
4991,6,-4,2,10,-67.373659,76.884138,280.34648,0,0
4992,6,-4,2,11,-70.612915,48.672798,287.04087,0,0
4993,6,-4,2,12,-73.718532,18.342451,293.62249,0,0
4994,6,-4,3,2,-26.171963,193.2267,241.39379,0,19
4995,6,-4,3,3,-31.421774,182.12364,249.60227,0,19
4996,6,-4,3,4,-36.429525,168.68433,257.59246,0,0
4997,6,-4,3,5,-41.179253,153.10033,265.36741,0,0
4998,6,-4,3,6,-45.672232,135.51973,272.9375,0,0
4999,6,-4,3,7,-49.921166,116.03587,280.32085,0,0
5000,6,-4,3,8,-53.945405,94.680668,287.54332,0,0
5001,6,-4,3,9,-57.767477,71.419926,294.63821,0,0
5002,6,-4,3,10,-61.410797,46.148216,301.64641,0,0
5003,6,-4,3,11,-64.898288,18.681076,308.61695,0,0
5004,6,-4,4,3,-27.798697,132.41953,270.54928,0,19
5005,6,-4,4,4,-32.407417,120.9249,278.33105,0,19
5006,6,-4,4,5,-36.880696,107.20743,285.96041,0,0
5007,6,-4,4,6,-41.202329,91.337118,293.46075,0,0
5008,6,-4,4,7,-45.365925,73.346822,300.86066,0,0
5009,6,-4,4,8,-49.372623,53.221872,308.19513,0,0
5010,6,-4,4,9,-53.228931,30.890212,315.50666,0,0
5011,6,-4,4,10,-56.944922,6.2115252,322.84669,0,0
5012,6,-4,5,3,-26.139826,77.404633,290.46952,0,19
5013,6,-4,5,4,-30.333747,67.114339,298.28903,0,19
5014,6,-4,5,5,-34.471628,54.534883,306.01066,0,3
5015,6,-4,5,6,-38.5335,39.669927,313.67134,0,0
5016,6,-4,5,7,-42.506088,22.489941,321.31288,0,0
5017,6,-4,6,3,-25.849287,15.238703,310.10071,0,19
5018,6,-4,6,4,-29.665693,5.534962,318.19485,0,19
5019,6,-3,-1,2,-89.524198,366.04833,201.20005,0,3
5020,6,-3,-1,3,-88.251511,335.84721,212.84079,0,1
5021,6,-3,-1,4,-88.036717,306.88656,223.4435,0,1
5022,6,-3,-1,5,-88.407731,278.64458,233.19555,0,1
5023,6,-3,-1,6,-89.140632,250.76678,242.23467,0,1
5024,6,-3,-1,7,-90.115354,222.96733,250.67088,0,19
5025,6,-3,-1,8,-91.26196,194.98812,258.59651,0,19
5026,6,-3,-1,9,-92.537271,166.57658,266.09178,0,19
5027,6,-3,-1,10,-93.913527,137.47022,273.22859,0,19
5028,6,-3,-1,11,-95.37241,107.38281,280.07345,0,19
5029,6,-3,-1,12,-96.901699,75.989685,286.68998,0,19
5030,6,-3,-1,13,-98.493298,42.909884,293.1414,0,19
5031,6,-3,0,1,-51.965984,373.69344,216.60911,0,0
5032,6,-3,0,2,-58.369875,349.83656,227.5203,0,0
5033,6,-3,0,3,-63.219206,324.80705,237.82421,0,0
5034,6,-3,0,4,-67.153117,299.24601,247.50481,0,0
5035,6,-3,0,5,-70.517331,273.38137,256.6045,0,0
5036,6,-3,0,6,-73.50909,247.2478,265.18594,0,0
5037,6,-3,0,7,-76.247565,220.78066,273.31722,0,0
5038,6,-3,0,8,-78.80867,193.85656,281.06643,0,0
5039,6,-3,0,9,-81.243117,166.30982,288.50012,0,0
5040,6,-3,0,10,-83.586265,137.93699,295.68352,0,0
5041,6,-3,0,11,-85.863772,108.49412,302.68167,0,0
5042,6,-3,0,12,-88.094975,77.688589,309.56117,0,1
5043,6,-3,0,13,-90.295004,45.165497,316.39254,0,19
5044,6,-3,0,14,-92.476159,10.487198,323.2533,0,19
5045,6,-3,1,1,-29.282136,330.39826,243.88417,0,19
5046,6,-3,1,2,-37.605539,314.77963,253.15199,0,0
5047,6,-3,1,3,-44.613817,296.27824,262.18504,0,0
5048,6,-3,1,4,-50.55394,275.75961,270.91136,0,0
5049,6,-3,1,5,-55.666883,253.78004,279.3096,0,0
5050,6,-3,1,6,-60.149818,230.65932,287.39151,0,0
5051,6,-3,1,7,-64.153655,206.5504,295.18886,0,0
5052,6,-3,1,8,-67.791297,181.48896,302.74527,0,0
5053,6,-3,1,9,-71.147032,155.42416,310.11184,0,0
5054,6,-3,1,10,-74.284298,128.2352,317.34533,0,0
5055,6,-3,1,11,-77.251499,99.737568,324.50794,0,0
5056,6,-3,1,12,-80.086193,69.681013,331.66847,0,0
5057,6,-3,1,13,-82.818085,37.739981,338.90452,0,0
5058,6,-3,2,2,-26.320252,271.25475,276.95789,0,19
5059,6,-3,2,3,-33.145259,257.62586,285.18959,0,19
5060,6,-3,2,4,-39.332484,241.49848,293.25557,0,0
5061,6,-3,2,5,-44.923264,223.30939,301.14299,0,0
5062,6,-3,2,6,-49.987139,203.37811,308.85805,0,0
5063,6,-3,2,7,-54.600775,181.90954,316.4227,0,0
5064,6,-3,2,8,-58.836988,159.00649,323.87144,0,0
5065,6,-3,2,9,-62.760228,134.68274,331.24904,0,0
5066,6,-3,2,10,-66.425557,108.87234,338.60957,0,0
5067,6,-3,2,11,-69.879242,81.433381,346.01657,0,0
5068,6,-3,2,12,-73.159943,52.145448,353.54458,0,0
5069,6,-3,2,13,-76.300029,20.699877,361.28192,0,0
5070,6,-3,3,3,-26.701149,213.1208,306.84224,0,19
5071,6,-3,3,4,-32.452282,200.16353,314.56408,0,19
5072,6,-3,3,5,-37.859586,184.95161,322.19355,0,0
5073,6,-3,3,6,-42.92166,167.70098,329.74748,0,0
5074,6,-3,3,7,-47.655919,148.56655,337.25317,0,0
5075,6,-3,3,8,-52.090238,127.63485,344.74831,0,0
5076,6,-3,3,9,-56.257006,104.92116,352.28104,0,0
5077,6,-3,3,10,-60.189376,80.367529,359.91049,0,0
5078,6,-3,3,11,-63.919151,53.838928,367.70827,0,0
5079,6,-3,3,12,-67.475764,25.115317,375.76112,0,0
5080,6,-3,4,4,-28.599538,153.33834,335.23346,0,19
5081,6,-3,4,5,-33.594733,140.21635,342.84287,0,19
5082,6,-3,4,6,-38.391472,124.92195,350.45365,0,0
5083,6,-3,4,7,-42.98006,107.53482,358.10388,0,0
5084,6,-3,4,8,-47.361977,88.088136,365.84109,0,0
5085,6,-3,4,9,-51.546436,66.558807,373.72382,0,0
5086,6,-3,4,10,-55.547526,42.858293,381.82359,0,0
5087,6,-3,4,11,-59.382053,16.821825,390.22788,0,0
5088,6,-3,5,4,-26.804075,100.98398,355.89883,0,19
5089,6,-3,5,5,-31.352446,89.177899,363.71238,0,19
5090,6,-3,5,6,-35.801181,75.108949,371.60462,0,1
5091,6,-3,5,7,-40.132142,58.785042,379.62737,0,0
5092,6,-3,5,8,-44.335446,40.175048,387.84292,0,0
5093,6,-3,5,9,-48.408013,19.196647,396.32666,0,0
5094,6,-3,6,4,-26.439791,41.774845,377.41846,0,19
5095,6,-3,6,5,-30.576104,30.60471,385.67629,0,19
5096,6,-3,6,6,-34.675864,17.046109,394.10649,0,1
5097,6,-2,-1,3,-91.710091,352.18963,272.36166,0,19
5098,6,-2,-1,4,-90.83737,323.8158,281.81888,0,19
5099,6,-2,-1,5,-90.794253,296.00831,290.70027,0,19
5100,6,-2,-1,6,-91.245098,268.51067,299.11055,0,19
5101,6,-2,-1,7,-92.016161,241.09259,307.14132,0,19
5102,6,-2,-1,8,-93.008932,213.53217,314.87556,0,19
5103,6,-2,-1,9,-94.163802,185.60438,322.39103,0,19
5104,6,-2,-1,10,-95.442971,157.07106,329.7631,0,19
5105,6,-2,-1,11,-96.821679,127.6707,337.0676,0,19
5106,6,-2,-1,12,-98.283397,97.10651,344.38378,0,19
5107,6,-2,0,2,-57.691841,376.10552,285.5574,0,0
5108,6,-2,0,3,-63.505308,349.84082,294.96338,0,0
5109,6,-2,0,4,-67.901419,323.30544,303.88817,0,0
5110,6,-2,0,5,-71.500736,296.72088,312.38823,0,0
5111,6,-2,0,6,-74.615353,270.09034,320.53456,0,0
5112,6,-2,0,7,-77.417237,243.32197,328.40095,0,0
5113,6,-2,0,8,-80.00858,216.2742,336.06098,0,0
5114,6,-2,0,9,-82.454037,188.77194,343.58807,0,0
5115,6,-2,0,10,-84.796764,160.61023,351.05695,0,0
5116,6,-2,0,11,-87.06696,131.55115,358.54576,0,0
5117,6,-2,0,12,-89.2867,101.31597,366.139,0,1
5118,6,-2,0,13,-91.472807,69.572689,373.93116,0,19
5119,6,-2,0,14,-93.638647,35.91782,382.03173,0,19
5120,6,-2,1,2,-33.136175,343.84951,309.13596,0,19
5121,6,-2,1,3,-41.959933,324.77876,317.59158,0,0
5122,6,-2,1,4,-49.10237,303.48055,325.83475,0,0
5123,6,-2,1,5,-55.007887,280.73391,333.85749,0,0
5124,6,-2,1,6,-60.018827,256.96054,341.68584,0,0
5125,6,-2,1,7,-64.379976,232.35544,349.36484,0,0
5126,6,-2,1,8,-68.263325,206.97018,356.95061,0,0
5127,6,-2,1,9,-71.79043,180.76041,364.50701,0,0
5128,6,-2,1,10,-75.048568,153.61059,372.10489,0,0
5129,6,-2,1,11,-78.101685,125.34452,379.82321,0,0
5130,6,-2,1,12,-80.997677,95.726004,387.75143,0,0
5131,6,-2,1,13,-83.773262,64.45169,395.99331,0,0
5132,6,-2,1,14,-86.457285,31.135982,404.67248,0,0
5133,6,-2,2,3,-29.385716,286.58904,339.44732,0,19
5134,6,-2,2,4,-36.703613,270.3229,347.23305,0,0
5135,6,-2,2,5,-43.171686,251.82468,354.92922,0,0
5136,6,-2,2,6,-48.902932,231.54043,362.55532,0,0
5137,6,-2,2,7,-54.020212,209.75897,370.14745,0,0
5138,6,-2,2,8,-58.636176,186.63698,377.75485,0,0
5139,6,-2,2,9,-62.846653,162.22374,385.43787,0,0
5140,6,-2,2,10,-66.730373,136.47936,393.26776,0,0
5141,6,-2,2,11,-70.351106,109.2848,401.32785,0,0
5142,6,-2,2,12,-73.760372,80.444117,409.71633,0,0
5143,6,-2,2,13,-76.999988,49.678671,418.55075,0,0
5144,6,-2,2,14,-80.104229,16.61266,427.97464,0,0
5145,6,-2,3,4,-29.47645,229.13088,368.11503,0,19
5146,6,-2,3,5,-35.625607,214.0393,375.71081,0,1
5147,6,-2,3,6,-41.309455,196.81182,383.32727,0,0
5148,6,-2,3,7,-46.554928,177.67584,391.00519,0,0
5149,6,-2,3,8,-51.404641,156.77649,398.7974,0,0
5150,6,-2,3,9,-55.906797,134.17605,406.76903,0,0
5151,6,-2,3,10,-60.109255,109.85586,414.99853,0,0
5152,6,-2,3,11,-64.056532,83.716547,423.58008,0,0
5153,6,-2,3,12,-67.788609,55.57433,432.62742,0,0
5154,6,-2,3,13,-71.340757,25.151034,442.27979,0,0
5155,6,-2,4,4,-25.682978,182.41341,388.93796,0,19
5156,6,-2,4,5,-31.258882,169.70517,396.6509,0,19
5157,6,-2,4,6,-36.575126,154.74164,404.46572,0,0
5158,6,-2,4,7,-41.61841,137.65282,412.43304,0,0
5159,6,-2,4,8,-46.391954,118.51998,420.61559,0,0
5160,6,-2,4,9,-50.909928,97.365051,429.0899,0,0
5161,6,-2,4,10,-55.192922,74.14231,437.94885,0,0
5162,6,-2,4,11,-59.264658,48.729656,447.30551,0,0
5163,6,-2,4,12,-63.149809,20.917044,457.29886,0,0
5164,6,-2,5,5,-29.103862,119.37694,418.47993,0,19
5165,6,-2,5,6,-33.972827,105.87454,426.71486,0,19
5166,6,-2,5,7,-38.688033,90.108183,435.20579,0,0
5167,6,-2,5,8,-43.236899,72.084589,444.03082,0,0
5168,6,-2,5,9,-47.61625,51.761679,453.28499,0,0
5169,6,-2,5,10,-51.83,29.035405,463.0845,0,0
5170,6,-2,6,5,-28.496319,62.151865,442.23605,0,19
5171,6,-2,6,6,-32.935961,49.359279,451.15733,0,19
5172,6,-2,6,7,-37.300834,34.149726,460.46839,0,0
5173,6,-2,6,8,-41.574272,16.45411,470.27079,0,0
5174,6,-1,-1,4,-97.200424,336.76391,336.88136,0,19
5175,6,-1,-1,5,-96.117141,309.57553,345.045,0,19
5176,6,-1,-1,6,-95.845938,282.51225,352.95088,0,19
5177,6,-1,-1,7,-96.089362,255.44369,360.67654,0,19
5178,6,-1,-1,8,-96.681042,228.20465,368.29877,0,19
5179,6,-1,-1,9,-97.52144,200.60603,375.89497,0,19
5180,6,-1,-1,10,-98.547887,172.43538,383.54534,0,19
5181,6,-1,0,3,-68.158711,372.89533,349.8425,0,0
5182,6,-1,0,4,-72.227768,344.93205,358.06592,0,0
5183,6,-1,0,5,-75.484112,317.32644,366.01522,0,8
5184,6,-1,0,6,-78.293142,289.96245,373.7715,0,8
5185,6,-1,0,7,-80.833272,262.6781,381.41393,0,32
5186,6,-1,0,8,-83.202155,235.28991,389.0209,0,0
5187,6,-1,0,9,-85.458091,207.59795,396.67215,0,0
5188,6,-1,0,10,-87.638416,179.38359,404.4514,0,0
5189,6,-1,0,11,-89.768523,150.40328,412.44958,0,3
5190,6,-1,0,12,-91.866648,120.37934,420.76871,0,19
5191,6,-1,0,13,-93.94658,88.986994,429.52699,0,19
5192,6,-1,0,14,-96.01929,55.836622,438.86549,0,19
5193,6,-1,0,15,-98.093957,20.448773,448.95748,0,19
5194,6,-1,1,2,-30.627468,372.8164,363.50268,0,19
5195,6,-1,1,3,-41.780754,352.55708,371.48095,0,8
5196,6,-1,1,4,-50.191847,329.87516,379.29767,0,8
5197,6,-1,1,5,-56.769548,305.85345,386.9803,0,8
5198,6,-1,1,6,-62.128747,281.00692,394.581,0,0
5199,6,-1,1,7,-66.661418,255.54424,402.16373,0,0
5200,6,-1,1,8,-70.61848,229.50551,409.79962,0,0
5201,6,-1,1,9,-74.16457,202.83025,417.56624,0,0
5202,6,-1,1,10,-77.411071,175.38937,425.54901,0,0
5203,6,-1,1,11,-80.435748,146.99808,433.84386,0,0
5204,6,-1,1,12,-83.294593,117.41735,442.56122,0,0
5205,6,-1,1,13,-86.029155,86.347297,451.83157,0,0
5206,6,-1,1,14,-88.671196,53.412794,461.81302,0,1
5207,6,-1,1,15,-91.245749,18.140191,472.70216,0,19
5208,6,-1,2,3,-27.120244,314.48016,392.60247,0,27
5209,6,-1,2,4,-35.788849,297.81025,400.20935,0,1
5210,6,-1,2,5,-43.219657,278.66836,407.78346,0,32
5211,6,-1,2,6,-49.615448,257.67804,415.37016,0,0
5212,6,-1,2,7,-55.183697,235.23182,423.02854,0,0
