h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
39,-14,0,1.331818182,0.9960480796,0.9835916407,-17.23846774,-10.58553748,0.99180764,0,1
39,-14,1,1.133829787,0.7019893481,0.9113513473,-17.39325485,-8.754304506,0.99004422,0,1
39,-14,2,0.6937209302,0.8534423828,0.3146955323,-10.67048048,-4.131385459,0.98480990,0,1
39,-14,3,0.6226086957,0.746496968,0.01354704794,2.093676944,1.119240043,0.97626752,0,1
39,-14,4,-1.374565217,0.6752039179,0.2416919307,8.890299091,4.638674257,0.96467322,0,1
39,-14,5,0.7566666667,0.7062078874,0.1492523736,6.069877409,5.025165714,0.95035593,0,1
39,-14,6,-0.8205128205,0.8125309045,0.01978036381,1.51154763,2.438184779,0.93369335,0,1
39,-14,7,0.6151282051,0.7790292177,0.0538227217,-4.446479324,-1.619103243,0.91508738,0,1
39,-14,8,1.095128205,0.8586262976,0.3795491415,-11.45968644,-5.156074604,0.89494174,0,1
39,-14,9,1.2059375,0.8860494308,0.4711442161,-12.29960096,-6.688572842,0.87364359,0,1
39,-14,10,-0.1445454545,0.9396226567,0.2139416631,-7.398254011,-5.854502076,0.85155005,0,0
39,-14,11,0.4302777778,0.8739257515,0.06125938396,-3.733654409,-3.398011847,0.82897951,0,1
39,-14,12,0.3127272727,0.9213593881,0.006909991865,-1.574055379,-0.630251662,0.80620745,0,1
39,-14,13,-0.6917391304,1.124029428,0.007385311344,1.200821609,1.276968772,0.78346557,0,1
39,-14,14,-0.3077777778,2.136559265,0.02311518183,2.533312939,1.788653443,0.76094357,0,1
39,-14,15,-0.5266666667,2.39006648,0.005224097855,0.983430542,1.098327868,0.73879255,0,1
39,-13,0,1.741904762,1.154563743,1.482288043,20.16826954,14.48928628,0.98676451,0,1
39,-13,1,0.832173913,0.7233889589,1.248798292,19.0575144,12.50469581,0.98502782,0,1
39,-13,2,0.32,0.7100059415,0.4712127872,11.78796664,7.555763466,0.97987224,0,1
39,-13,3,0.1710638298,0.6715963092,0.01594711257,1.481064575,2.107406939,0.97145662,0,1
39,-13,4,0.4272093023,0.791695849,0.004246370743,-0.4649948273,-1.245175121,0.96003089,0,1
39,-13,5,1.536585366,0.7507238466,0.058263179,4.79319287,-1.124902577,0.94591630,0,1
39,-13,6,-0.8867567568,0.8195028939,0.2086628417,9.099304359,2.003943604,0.92948214,0,1
39,-13,7,2.743783784,0.9360927958,0.5657220653,14.01942994,6.230683344,0.91112189,0,1
39,-13,8,1.44925,0.8379229806,1.118671873,19.45981063,9.313087458,0.89123137,0,1
39,-13,9,1.432432432,0.9061273241,1.023575436,18.13837095,9.841388658,0.87019087,0,1
39,-13,10,1.38972973,0.8282388225,0.3557913284,9.315489231,7.826037304,0.84835176,0,1
39,-13,11,-0.4993939394,0.919595771,0.06973408092,2.995870837,4.476301251,0.82602799,0,1
39,-13,12,-0.969,1.000906478,0.005499510006,0.5533045006,1.407798889,0.80349175,0,1
39,-13,13,-2.263333333,1.182611546,0.0002992090986,-0.2807470683,-0.213694946,0.78097257,0,1
39,-13,14,-0.3566666667,3.052388864,0.001759986126,-0.844355443,-0.1389147058,0.75865883,0,1
39,-13,15,1.865,2.843578292,0.004164087899,0.7948799496,1.049101412,0.73670104,0,1
39,-13,16,1.91,4.197100189,0.03966176116,3.27074018,2.409011349,0.71521593,0,1
39,-12,0,0.1277272727,0.9965409182,0.85038728,-16.18433761,-9.58470569,0.98097699,0,0
39,-12,1,0.1574468085,0.6792502791,0.6028284351,-13.68881509,-7.963673228,0.97927062,0,1
39,-12,2,1.71,0.7607031569,0.1014357492,-5.216813638,-3.871264738,0.97420445,0,1
39,-12,3,0.5160416667,0.6771173389,0.09603922532,6.273106856,0.7776688681,0.96593280,0,1
39,-12,4,1.180681818,0.7638097456,0.2528349972,9.487138127,3.896786358,0.95469862,0,1
39,-12,5,-0.4281081081,0.7991980093,0.05687323174,2.37042739,4.24769315,0.94081454,0,1
39,-12,6,0.6130555556,0.8372958107,0.02588800054,-2.622489053,1.973100119,0.92464036,0,1
39,-12,7,0.1255,0.7761262784,0.122908148,-6.970149739,-1.597601885,0.90656000,0,1
39,-12,8,-0.3480555556,0.8213169754,0.3749989761,-11.56987695,-4.706845278,0.88696040,0,1
39,-12,9,0.7061111111,0.8637565866,0.4337636866,-11.99580328,-6.046975446,0.86621397,0,1
39,-12,10,1.766363636,0.8990005674,0.1241597622,-4.852523596,-5.301797971,0.84466558,0,0
39,-12,11,0.63,1.14329355,0.02521665761,0.8346509219,-3.129636063,0.82262407,0,1
39,-12,12,-0.755862069,0.9937423113,0.003286727614,0.9473157847,-0.6855795796,0.80035786,0,1
39,-12,13,-1.212631579,1.370249229,0.003064148712,0.5221847696,1.001072817,0.77809393,0,1
39,-12,14,-0.8683333333,2.172591898,0.01098279476,1.558656623,1.462848681,0.75601913,0,1
39,-12,15,3.94,3.455020502,0.007477323446,1.533193806,0.8719057905,0.73428325,0,1
39,-11,0,-0.09086956522,0.9790847738,0.8124316932,14.11583118,11.77928034,0.97448575,0,1
39,-11,1,0.2502325581,0.7542367222,0.7721807822,14.69624456,10.26071836,0.97281298,0,1
39,-11,2,1.097234043,0.6981056502,0.2574027219,8.066265592,6.482782747,0.96784587,0,1
39,-11,3,-0.7364444444,0.7001547624,0.01514468891,0.8864926811,2.348404281,0.95973378,0,1
39,-11,4,-0.26,0.8050036702,0.0005693289757,0.462022851,-0.1529750076,0.94871206,0,1
39,-11,5,0.1292307692,0.7520434945,0.07980152461,5.762026691,0.008536908805,0.93508384,0,1
39,-11,6,-0.08292682927,0.7921311363,0.1592446391,7.767503747,2.432862456,0.91919847,0,1
39,-11,7,1.080285714,1.074491671,0.3786556574,11.22397416,5.617845943,0.90142939,0,1
39,-11,8,0.8697560976,0.7882084106,0.8121204194,16.6254192,7.840540014,0.88215367,0,1
39,-11,9,0.5854285714,0.8702505386,0.6903619197,14.90904252,8.058664215,0.86173503,0,1
39,-11,10,-1.511388889,0.8738752913,0.2302538402,7.452576051,6.344688074,0.84051107,0,0
39,-11,11,-0.5937142857,0.8728014478,0.03686718583,1.332271491,3.682860385,0.81878493,0,1
39,-11,12,0.1617241379,0.9974847082,0.004761920471,-0.4558712017,1.331673609,0.79682079,0,1
39,-11,13,1.079285714,1.769705527,0.0018491319,-0.8626702592,0.1584994818,0.77484271,0,1
39,-11,14,-0.20875,1.823389701,0.0007664038771,-0.4794876092,0.2982450766,0.75303581,0,0
39,-11,15,2.66,4.197052537,0.008743584229,1.441618948,1.248783094,0.73154901,0,1
39,-10,0,1.318571429,1.172184019,0.3319039913,-9.155629796,-7.366236191,0.96733493,0,1
39,-10,1,0.2138636364,0.7191581154,0.4022982505,-11.24164108,-6.403099037,0.96569864,0,1
39,-10,2,1.679777778,0.7205452824,0.08050569483,-4.218832516,-3.961747489,0.96083917,0,1
39,-10,3,-0.9709090909,0.708985642,0.08276275694,5.752522854,-1.158236229,0.95290056,0,1
39,-10,4,-0.08911111111,0.9356994803,0.07545979375,5.548088781,0.7831857905,0.94210996,0,1
39,-10,5,0.1326315789,0.8240423283,0.02575011125,-3.075428482,1.120243017,0.92876031,0,1
39,-10,6,-0.7231707317,0.8718435359,0.1077926717,-6.696125991,-0.09218282715,0.91318973,0,1
39,-10,7,0.4797222222,0.8347633907,0.1353010222,-7.201973261,-2.103067642,0.89576030,0,1
39,-10,8,1.580263158,0.7978866216,0.2586481001,-9.614929282,-3.893890214,0.87683841,0,1
39,-10,9,0.03864864865,0.8571410597,0.1958819219,-7.716919928,-4.684531883,0.85677833,0,1
39,-10,10,1.005675676,1.054352735,0.05613372209,-2.290329672,-4.255413471,0.83590974,0,1
39,-10,11,-0.6141666667,0.9822034974,0.02119150439,0.3006964322,-2.954014367,0.81452949,0,1
39,-10,12,-1.905357143,1.147481079,0.005047831024,0.2083877285,-1.434119716,0.79289709,0,1
39,-10,13,-2.155,1.774796403,0.0003764269517,-0.2552543219,-0.3024165643,0.77123337,0,1
39,-10,15,-0.09333333333,3.509647022,0.001326846074,0.7415544682,-0.04609372708,0.72850919,0,1
39,-9,0,-1.003636364,0.9946979275,0.1290524239,4.591080151,5.710831585,0.95957128,0,1
39,-9,1,-0.7095652174,0.6951579222,0.1002075362,4.066234501,5.015633594,0.95797401,0,1
39,-9,2,0.58,0.7503885173,0.0856173413,4.968313612,3.307041838,0.95322965,0,1
39,-9,3,-1.747333333,0.7010211247,0.007013057434,0.8218277554,1.497446676,0.94547666,0,1
39,-9,4,-0.2311363636,0.8920709696,0.002899399202,-0.971714275,0.5119100294,0.93493353,0,1
39,-9,5,1.288157895,0.7978810234,0.02413731563,3.0725053,0.7758352988,0.92188244,0,1
39,-9,6,-0.1648571429,1.012143941,0.09654732076,6.010411176,2.010717918,0.90664960,0,1
39,-9,7,-1.065909091,0.7513168192,0.1733307724,7.764919586,3.437938804,0.88958505,0,1
39,-9,8,1.719117647,1.000654542,0.1870173792,7.73285798,4.243883955,0.87104379,0,1
39,-9,9,-0.9975,0.8643794606,0.1653296322,7.254620756,4.019333623,0.85136997,0,1
39,-9,10,0.1194736842,0.8600697324,0.033037256,2.272785443,2.929066601,0.83088474,0,1
39,-9,13,0.2291666667,1.552747118,0.001015078051,-0.6278602367,0.1676593574,0.76728154,0,1
39,-9,14,-0.1083333333,2.347811629,0.0007876389848,-0.3324972183,0.4659816016,0.74608961,0,1
39,-9,15,9.46,5.55,0.004314159457,0.8224039085,1.057608736,0.72517566,0,1
39,-8,0,0.6514285714,1.043484265,0.1806363621,-7.657793782,-4.06337886,0.95124348,0,1
39,-8,1,0.5731707317,0.7466409689,0.08500095331,-4.418918483,-3.979620607,0.94968737,0,1
39,-8,2,2.472857143,0.7468005453,0.05726787001,-3.132317028,-3.743607941,0.94506448,0,1
39,-8,3,-0.5707142857,0.7975382706,0.04314915035,-2.526786186,-3.401079148,0.93750745,0,1
39,-8,4,-0.07952380952,0.7202674138,0.05149301192,-3.50358256,-3.024618794,0.92722580,0,1
39,-8,5,-0.7152380952,0.7623092277,0.0996198926,-5.84446652,-2.699734852,0.91449048,0,1
39,-8,6,0.7617647059,0.8391829009,0.09490512436,-5.765501399,-2.498758711,0.89961528,0,1
39,-8,7,0.6911363636,0.7402780707,0.09883037399,-5.925476116,-2.450839593,0.88293761,0,1
39,-8,8,0.08857142857,0.9724252055,0.0727009528,-4.886428238,-2.523823731,0.86480052,0,1
39,-8,9,-0.1430555556,0.8747089148,0.05588268825,-4.04034826,-2.631596168,0.84553746,0,1
39,-8,10,0.5772222222,0.9455362643,0.02265835708,-1.519333075,-2.668056023,0.82546056,0,1
39,-8,11,0.08393939394,0.9357211192,0.01708284033,-0.766349697,-2.553416979,0.80485263,0,1
39,-8,12,-1.3924,1.090738319,0.01907545649,-1.668331605,-2.27000391,0.78396262,0,1
39,-8,13,1.048,1.678125442,0.01732353547,-1.92707751,-1.869155532,0.76300393,0,1
39,-8,14,1.981666667,3.989829918,0.008876298949,-1.265696226,-1.446012713,0.74215495,0,1
39,-8,15,-0.57,4.16800012,0.006212861522,-1.17639975,-1.095862005,0.72156111,0,0
39,-7,0,-0.03954545455,1.018291796,0.07264098339,-5.408466888,-0.9850904028,0.94240137,0,1
39,-7,1,0.2344736842,0.7562184954,0.006401378187,-1.437075582,-0.7733531496,0.94088818,0,1
39,-7,2,-0.4629268293,0.7440684741,0.03154914198,-3.617182476,-0.2045809822,0.93639200,0,1
39,-7,3,0.0488372093,0.709757536,0.02510480334,-3.186617866,0.5386967807,0.92903949,0,1
39,-7,4,-0.888,0.7941212043,0.005924092096,1.002464324,1.208202844,0.91903100,0,1
39,-7,5,0.8065,0.7956391198,0.07667176404,5.425727741,1.568560408,0.90662589,0,1
39,-7,6,-0.3237837838,0.8105581764,0.04393217933,4.009221025,1.484557127,0.89212515,0,1
39,-7,7,0.2216216216,0.8620623983,0.007057367666,1.403940677,0.9824118446,0.87585313,0,1
39,-7,8,1.926388889,0.9320790171,0.01515015725,2.498080044,0.2504857436,0.85814047,0,1
39,-7,9,-0.6402631579,0.8694781456,0.0005590353799,0.2144198233,-0.4319814905,0.83930946,0,1
39,-7,10,-0.2176315789,1.047338796,0.01508544349,-2.369886195,-0.8123192722,0.81966275,0,1
39,-7,11,-0.8560606061,0.9406083548,0.03559639834,-3.76981892,-0.7734135284,0.79947551,0,1
39,-7,12,0.3205,1.564179199,0.008352163701,-1.825052981,-0.3795490424,0.77899087,0,1
39,-7,13,-2.019,2.013029475,0.001393403712,0.7435649516,0.1637980328,0.75841807,0,1
39,-7,14,0.68,2.582960995,0.001580599166,0.5304011162,0.6134126011,0.73793279,0,1
39,-7,15,3.87,3.834872879,0.002092112669,-0.480191596,0.7998931331,0.71767895,0,1
39,-6,0,0.1438095238,1.183554871,0.02011867362,2.888483445,0.1641241718,0.93309524,0,1
39,-6,1,1.286363636,0.7389423143,0.004371447792,-1.218341276,-0.5782417196,0.93162637,0,1
39,-6,2,0.1470731707,0.7550840572,0.02985871792,-2.567660637,-2.414474858,0.92726105,0,1
39,-6,3,1.384615385,0.7772511901,0.1396364226,-6.232945912,-4.386960138,0.92011991,0,1
39,-6,4,0.0380952381,0.8041530007,0.2676586912,-9.011230125,-5.491428687,0.91039394,0,1
39,-6,5,1.168421053,0.8148237068,0.2517372741,-8.812088295,-5.203953445,0.89833075,0,1
39,-6,6,0.410952381,0.986071807,0.09295739298,-4.981168103,-3.723227353,0.88421827,0,1
39,-6,7,0.07971428571,0.8470438391,0.01813718498,-2.063853323,-1.812841525,0.86836748,0,1
39,-6,8,-0.9221621622,0.8639457954,0.01073956121,-2.082823471,-0.3605371262,0.85109624,0,1
39,-6,9,-0.5312820513,0.9955483356,0.001357139691,-0.7470004299,0.08137276126,0.83271535,0,1
39,-6,10,-0.5915789474,0.8602792177,0.001005055157,0.4408996185,-0.4730282113,0.81351761,0,1
39,-6,11,0.03714285714,1.004887101,0.005656055258,0.01170049446,-1.533961065,0.79377021,0,1
39,-6,13,0.9477777778,1.776078007,0.05736316466,-4.021043033,-2.774323372,0.75354219,0,1
39,-6,14,0.204,2.51380031,0.03890231775,-3.223150205,-2.407574949,0.73343912,0,1
39,-6,15,-2.185,4.625,0.00816720474,-0.9037518601,-1.606598016,0.71354319,0,1
39,-5,0,0.09958333333,0.9670756139,0.1732724385,-6.239929877,-5.757812519,0.92337523,0,1
39,-5,1,1.132272727,0.8358840861,0.3027486053,-10.1309193,-4.829235393,0.92195172,0,1
39,-5,2,0.7083333333,0.8021831359,0.1690050634,-8.015010594,-2.46440967,0.91772037,0,1
39,-5,3,-0.38675,0.7704665909,0.01346747811,-2.350403968,0.2804959525,0.91079577,0,1
39,-5,4,0.9863414634,0.8937971721,0.03082501,2.805692501,2.225461874,0.90135948,0,1
39,-5,5,0.9732432432,1.054029808,0.09080319248,5.560802166,2.618337743,0.88964730,0,1
39,-5,6,0.1116666667,0.7568698969,0.04709271601,4.181720666,1.45117222,0.87593393,0,1
39,-5,7,0.3729411765,0.8930953424,0.01492561501,2.41873974,-0.599520986,0.86051682,0,1
39,-5,8,-0.52,1.017092329,0.02072294323,-1.457819338,-2.548811386,0.84370082,0,0
39,-5,9,-1.61575,0.9651712939,0.0483802027,-2.700938819,-3.582355429,0.82578496,0,1
39,-5,10,-0.3947368421,0.9669635965,0.1037739611,-5.625045653,-3.396100406,0.80705191,0,1
39,-5,11,-0.4833333333,1.034649434,0.1050893783,-6.216641071,-2.252838897,0.78776059,0,1
39,-5,12,0.01642857143,1.480102382,0.02967197274,-3.427945292,-0.7707571984,0.76814157,0,1
39,-5,13,-0.3066666667,1.80642919,0.0004470977775,0.1263771935,0.412361001,0.74839498,0,1
39,-5,14,-0.395,2.730301037,0.008316212047,1.616842788,0.9196400134,0.72869042,0,1
39,-5,15,0.285,5.315,0.002968701033,0.8286585585,0.7405661238,0.70916829,0,1
39,-4,0,-0.1490909091,1.043763568,0.183832105,7.470443718,4.546965674,0.91329074,0,1
39,-4,1,0.08044444444,0.7937293356,0.1300898469,6.593130864,3.264024263,0.91191330,0,1
39,-4,2,-0.3965116279,0.7353860147,2.188578765e-05,0.06410509099,0.07068245611,0.90781806,0,1
39,-4,3,-0.5123809524,0.7544239489,0.09898851018,-5.428409437,-3.422870823,0.90111357,0,1
39,-4,4,1.613863636,0.797409337,0.225134967,-7.952906492,-5.515211086,0.89197204,0,1
39,-4,5,-1.138974359,0.7906283339,0.2634296599,-9.032142883,-5.293296234,0.88061743,0,0
39,-4,6,-0.5052631579,0.8191603109,0.1141424553,-6.181364907,-3.046165539,0.86731122,0,1
39,-4,7,-0.6561764706,0.9680805029,0.009931428484,-2.032629732,-0.01836933329,0.85233724,0,1
39,-4,8,2.125757576,1.013714669,0.02446179256,2.200133065,2.310112708,0.83598722,0,0
39,-4,9,-0.59,0.9597997476,0.03939884901,2.733560202,2.986526803,0.81854823,0,1
39,-4,10,-0.1846666667,0.9635383865,0.0264978017,2.663503504,1.982429499,0.80029262,0,1
39,-4,11,0.49,1.165342986,0.006501413494,1.643339865,0.06568559611,0.78147080,0,1
39,-4,12,0.8754545455,2.229521907,0.007487219585,-0.4469866591,-1.707402448,0.76230668,0,1
39,-3,0,0.3186956522,1.060557866,0.6107446537,-14.06352538,-7.504299237,0.90288994,0,1
39,-3,1,0.7480952381,0.9264951653,0.2990002378,-9.250038551,-6.231720277,0.90155895,0,1
39,-3,2,-0.256,0.7742397077,0.1162251393,-6.268245441,-3.010645441,0.89760103,0,1
39,-3,3,-1.200465116,0.7522337387,0.01119586414,-2.050964638,0.6719577606,0.89111877,0,1
39,-3,4,1.069545455,0.8122108498,0.04245975526,2.744345256,3.183353193,0.88227510,0,1
39,-3,5,0.06384615385,0.8700237805,0.121371833,6.1659099,3.53237853,0.87128228,0,1
39,-3,6,-0.8088235294,1.080497407,0.1168214788,6.736946125,1.793473681,0.85838864,0,1
39,-3,7,0.2859375,0.9899862393,0.03788885924,3.836086578,-1.023674661,0.84386440,0,1
39,-3,8,-1.576764706,0.8807715731,0.03021656916,0.03542494853,-3.545447401,0.82798816,0,0
39,-3,9,-1.49825,0.8272670745,0.114672311,-5.047480863,-4.715058576,0.81103495,0,1
39,-3,10,-0.148,1.081934347,0.1590795538,-6.948041147,-4.23189975,0.79326665,0,1
39,-3,13,3.22125,2.147597859,0.001557661525,0.1087592721,0.797639451,0.73736293,0,1
39,-3,14,1.454,2.425929925,0.01327352193,1.989477559,1.250744313,0.71849536,0,1
39,-2,0,1.26047619,1.109730412,0.538957648,12.83254303,7.71728375,0.89221933,0,1
39,-2,1,1.935365854,0.7792346265,0.3307773264,9.896130018,6.29959205,0.89093491,0,1
39,-2,2,-0.31125,0.8327056755,0.09482299601,5.638676107,2.766941298,0.88711468,0,1
39,-2,3,0.9458139535,0.7747614996,0.00349929194,-0.4681214422,-1.112081469,0.88085540,0,1
39,-2,4,0.4865909091,0.8412060922,0.09702834653,-5.321252652,-3.471660645,0.87231088,0,1
39,-2,5,0.08837837838,0.8784582893,0.1483100996,-7.121305395,-3.315219947,0.86168188,0,1
39,-2,6,-0.8348648649,0.860080538,0.06935012612,-5.283878578,-0.9661261154,0.84920373,0,1
39,-2,7,0.3128205128,0.9243707382,0.01237165388,-0.5171034712,2.20901983,0.83513320,0,1
39,-2,9,0.04375,0.9319039231,0.1224505268,4.928318355,5.163003615,0.80327449,0,1
39,-2,10,0.02785714286,1.031078665,0.08179815094,4.338662387,3.899707623,0.78600065,0,0
39,-2,11,0.085,1.554297393,0.04664026574,4.081501254,1.657044473,0.76814719,0,1
39,-2,12,3.38125,1.858261116,0.02127920085,2.947115787,-0.4094061904,0.74992418,0,1
39,-2,14,-0.48,3.692433705,0.01226437318,-1.856745683,-1.286478325,0.71308308,0,1
39,-1,0,1.556315789,1.165885466,0.239111461,-7.348402494,-6.744042265,0.88132344,0,1
39,-1,1,-0.4861538462,0.8108803586,0.277742351,-9.210025214,-5.543351792,0.88008544,0,1
39,-1,2,0.4302564103,0.9592131199,0.1282374532,-6.859031768,-2.51122143,0.87640250,0,1
39,-1,3,1.065348837,0.8194895738,0.002180601401,-0.1791361871,0.9354883824,0.87036571,0,1
39,-1,4,-0.5455,0.8201202968,0.05980875773,3.783552319,3.250825408,0.86212000,0,1
39,-1,5,1.06974359,1.029050995,0.1299475422,6.459154888,3.513309258,0.85185485,0,1
39,-1,6,-0.4763888889,1.036205467,0.116333163,6.714128764,1.822170275,0.83979286,0,1
39,-1,7,0.3116216216,0.9475383401,0.04772749146,4.375642541,-0.842932998,0.82617753,0,1
39,-1,8,-0.8063157895,0.8532653184,0.02663768454,-0.9846948078,-3.180070962,0.81126143,0,1
39,-1,9,0.06235294118,0.9295633253,0.08164934074,-4.025882011,-4.214507462,0.79529557,0,1
39,-1,10,1.575833333,1.174268492,0.1056668813,-5.500327159,-3.702509644,0.77852076,0,1
39,-1,11,-0.7321428571,1.425880144,0.09135002704,-5.787593395,-2.123554507,0.76116104,0,1
39,-1,12,0.11875,1.868760451,0.01393363938,-2.38492567,-0.3303791734,0.74341939,0,1
39,-1,13,-0.21625,2.15238069,0.003425359087,0.7710841154,0.911335708,0.72547523,0,1
39,-1,14,6.605,2.816476078,0.01230178671,1.886658733,1.248445252,0.70748368,0,0
39,0,0,1.625,1.537894258,0.4396603888,10.57439535,8.432121021,0.87024450,0,1
39,0,1,-0.1422727273,1.084585841,0.4184318096,11.01226014,7.267501937,0.86905254,0,1
39,0,2,1.0585,1.199667119,0.2478826967,9.167165389,4.369603265,0.86550584,0,1
39,0,3,0.9619047619,1.106471573,0.0172272147,2.394534409,1.197289156,0.85968995,0,1
39,0,4,1.694705882,1.257950082,0.008645907193,-1.753730141,-0.7221613114,0.85174121,0,1
39,0,5,-0.991,1.29257269,0.01413076236,-2.350735665,-0.5942009004,0.84183813,0,1
39,0,6,0.3961111111,1.420347269,0.006092411064,-0.9456066393,1.280837687,0.83019090,0,0
39,0,7,0.007368421053,1.221159705,0.03554510164,0.8262799319,3.755745321,0.81703004,0,1
39,0,8,-0.7094117647,1.480582524,0.1052622139,3.666885257,5.508880939,0.80259537,0,1
39,0,9,0.8125,1.980488681,0.1403691904,5.051271706,5.734505429,0.78712608,0,0
39,0,10,-0.196,1.737076855,0.1250351884,5.653974419,4.478039407,0.77085246,0,1
39,0,11,-0.4783333333,2.565825945,0.09622825301,5.818974709,2.484917677,0.75398971,0,1
39,0,13,2.91,2.76975405,0.000567633259,0.4580453787,-0.1623434765,0.71925798,0,1
39,0,14,2.67,5.63,0.0006762215387,-0.5289374622,-0.03954420472,0.70171398,0,0
40,-20,0,3.73,1.611596724,3.018383367,32.00042152,15.22354422,0.97975000,0,1
40,-20,1,5.139583333,1.049018142,2.847210906,31.80291569,13.158358,0.97805002,0,1
40,-20,2,1.723478261,1.025466467,1.012766284,18.95757321,7.871896601,0.97300267,0,1
40,-20,3,-2.4245,1.244379887,0.02015581459,-2.375557457,1.656035157,0.96476133,0,1
40,-20,4,0.455,1.077607535,0.4372043073,-13.17186546,-2.89803756,0.95356751,0,1
40,-20,5,2.3215,1.537029821,0.1398217623,-6.441632017,-4.083812015,0.93973201,0,1
40,-20,6,1.0675,1.218874102,0.008208715755,-0.4778399079,-1.785179006,0.92361264,0,1
40,-20,7,0.386,1.693022881,0.03212945386,2.564436739,2.605947526,0.90559134,0,1
40,-20,8,-1.814615385,1.827986708,0.4072319852,11.00047676,6.958184974,0.88605315,0,1
40,-20,9,2.072352941,1.591446006,0.959011658,17.61146173,9.424882539,0.86536885,0,1
40,-20,10,2.123888889,1.27044648,0.8782120674,16.74822068,9.212645365,0.84388191,0,1
40,-20,11,0.4394444444,1.445192271,0.340671912,9.794715466,6.76745085,0.82190011,0,1
40,-20,12,1.433846154,1.530157589,0.0735533351,4.382019419,3.376300097,0.79969107,0,1
40,-20,13,-0.7825,2.219616078,0.00137936818,-0.5997877551,0.4627460088,0.77748121,0,1
40,-20,14,0.955,2.847579016,0.03669522948,-3.764783609,-1.045595882,0.75545706,0,1
40,-20,15,-0.24,5.109336226,0.003021321981,-0.5029737159,-1.002009637,0.73376825,0,1
40,-20,16,1.45,4.66,0.009625418629,1.999572224,0.07948656718,0.71253140,0,1
40,-19,0,1.672857143,1.017864689,1.180043854,-20.24165943,-9.012577685,0.97934203,0,1
40,-19,1,1.466086957,0.722154608,1.069339814,-19.78414171,-7.313084751,0.97764416,0,1
40,-19,2,-0.401627907,0.7082427083,0.2149620497,-8.96040981,-3.024060143,0.97260306,0,1
40,-19,3,-0.4778571429,0.8135564898,0.2047100153,9.04282872,1.842776422,0.96437179,0,1
40,-19,4,-0.02512820513,0.8799078187,0.7843087387,17.33080053,5.09421967,0.95319136,0,1
40,-19,5,0.6470731707,0.7528119031,0.1832430766,6.840121129,5.426795263,0.93937199,0,1
40,-19,6,0.6493617021,0.7530413453,0.02188379819,-0.4129095657,2.989004898,0.92327083,0,1
40,-19,7,0.1657575758,0.8167690946,0.01169157256,-2.047226962,-0.8204157185,0.90526914,0,1
40,-19,8,-0.306,0.921109295,0.1112426086,-5.391498628,-4.148936305,0.88575135,0,1
40,-19,9,1.176285714,1.059600851,0.2404231571,-8.276014926,-5.615552226,0.86508769,0,1
40,-19,10,0.7784210526,0.8453272654,0.1950979789,-7.57059761,-4.884218303,0.84362118,0,0
40,-19,11,-0.4931428571,1.187864532,0.0583937744,-4.15667601,-2.648864248,0.82165922,0,1
40,-19,12,0.3633333333,1.05852004,0.01659569404,-2.624429156,-0.13010365,0.79946918,0,1
40,-19,13,1.602142857,1.470220378,0.01559689625,1.995089433,1.583865112,0.77727729,0,0
40,-19,16,-0.74,3.775199774,0.002844780427,-1.081406982,0.1188090131,0.71237443,0,1
40,-18,0,0.4004166667,1.065845327,2.836673413,32.0126328,12.46495493,0.97812115,0,1
40,-18,1,3.516666667,0.8745294183,2.247625329,28.63481627,10.73128855,0.97642962,0,1
40,-18,2,0.5697777778,0.7401861279,0.5944284116,14.41317605,6.2904148,0.97140719,0,1
40,-18,3,-0.2615217391,0.6958142814,0.07400068508,-5.446348516,1.060614014,0.96320599,0,1
40,-18,4,0.16575,0.9675661965,0.5643168587,-15.06756282,-2.783837664,0.95206559,0,0
40,-18,5,1.971666667,0.7321739057,0.1213076078,-6.001388734,-3.801678011,0.93829443,0,1
40,-18,6,1.333023256,0.7786296091,0.008829035006,-0.3751196311,-1.879510851,0.92224767,0,1
40,-18,7,1.059142857,0.8017143366,0.0186616107,2.102793359,1.82820396,0.90430460,0,1
40,-18,8,0.9681818182,0.8802198886,0.2317562257,8.111195405,5.53439478,0.88484781,0,1
40,-18,9,1.41,0.9192620809,0.576071001,13.44463219,7.675501207,0.86424586,0,1
40,-18,10,-0.7465789474,0.9097334639,0.5067865165,12.39584192,7.562347127,0.84284042,0,1
40,-18,11,0.5866666667,0.9853153497,0.2281596267,8.008761739,5.54836957,0.82093781,0,1
40,-18,12,0.6693103448,1.169483164,0.1067775347,6.091024417,2.706229824,0.79880461,0,1
40,-18,13,-3.807857143,1.732555813,0.0001790687103,-0.1301484551,0.2399208606,0.77666650,0,1
40,-18,14,-0.45125,2.553030019,0.03151792799,-3.465016142,-1.051921648,0.75470957,0,1
40,-18,15,2.331666667,2.15467515,0.003195686086,-0.5255784983,-1.026312051,0.73308325,0,1
40,-17,0,-0.63375,1.164311673,1.190862793,-21.24362175,-6.645376832,0.97609648,0,1
40,-17,1,1.235365854,0.8519469165,0.7820995763,-17.15961976,-5.562019386,0.97441541,0,1
40,-17,2,-0.6586363636,0.7216444146,0.04686993196,-3.382597873,-2.83866729,0.96942383,0,1
40,-17,3,-0.2427272727,0.7148594759,0.257166688,10.34136472,0.2215573778,0.96127234,0,1
