run,frame,x,y,sum,maximum,omega,theta,kappa,phi,h,k,l,dqx,dqy,dqz
6.000000000000000888e+00,8.317849472629217189e+01,1.485554813153247267e+02,3.372745191619338243e+02,3.741607142857143344e+02,2.932257910561733638e+01,-4.766075263685391405e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,-5.325817507009500407e-04,-6.993170333631226754e-04,4.451096103169627227e-05
6.000000000000000000e+00,7.972047007185585699e+01,6.308223425719443185e+02,1.884051891968425991e+02,5.044821428571428896e+02,3.851700824749566721e+01,-4.938976496407206440e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,-3.638611657635557051e-04,-1.952058666544465027e-04,6.632244793456365528e-04
5.999999999999999112e+00,8.067249881287210656e+01,6.023886108777440995e+02,1.988871680607809083e+02,9.777500000000001137e+02,6.675168937429228322e+01,-4.891375059356394672e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,-1.592919553232846619e-04,-3.784018774863340262e-04,6.237973308276800743e-04
6.000000000000000000e+00,4.255382748731523890e+01,6.719751819986763621e+02,2.017799470549305170e+02,3.237857142857142776e+02,2.183278182219281049e+01,-6.797308625634236989e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-6.823741097158331215e-04,3.185010338013216646e-04,7.791796510182025237e-04
6.000000000000000888e+00,2.804095856406339848e+01,6.164739831964866426e+02,2.228150658774107455e+02,3.740714285714285552e+02,2.979597097574947995e+01,-7.522952071796829898e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-8.332005828262101232e-04,-3.249512024669221066e-04,8.781166457061395647e-04
5.999999999999999112e+00,1.824966867669471782e+01,5.904067104013429343e+02,2.322167406622048418e+02,3.233785714285714221e+03,2.605508581273606978e+02,-8.012516566165263043e+01,-7.987187499999998330e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,-9.394549555078041125e-04,-5.632673115789632590e-04,7.013878402456485972e-04
6.000000000000000000e+00,4.961797693644356855e+00,5.656939866252434967e+02,2.409317308198620822e+02,1.356500000000000000e+03,1.092845821705018068e+02,-8.676910115317781447e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.199999999999999716e+02,-2.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-1.185400747246087572e-03,-5.373001523166220927e-04,5.857521142706989536e-04
6.000000000000000000e+00,6.302635713038923626e+01,3.761950803603796771e+02,2.854894396927910520e+02,1.329946428571428669e+03,1.716883064570269823e+02,-5.773682143480537121e+01,-7.987187499999998330e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.294227675246606313e-04,1.598670228681542405e-03,8.728894624046579231e-05
6.000000000000000000e+00,5.133047916315168635e+01,3.498179517462459671e+02,2.949007508014172458e+02,4.233571428571428896e+02,3.662337607558630026e+01,-6.358476041842415327e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.883934971293164340e-04,1.304851852526933698e-03,1.010359845515784727e-04
6.000000000000000000e+00,4.268562705495537557e+01,3.233748238609676378e+02,3.038932597463598313e+02,7.603571428571427759e+02,9.807548144668859891e+01,-6.790718647252229800e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-2.916313884171184423e-04,1.303337983329211358e-03,1.187123522963795530e-05
6.000000000000000000e+00,3.541890494930993327e+01,2.967900759897712533e+02,3.123726219191497648e+02,1.969250000000000000e+03,1.734973430784018547e+02,-7.154054752534503336e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-5.445088558964222836e-04,1.185844977698358171e-03,2.890534093691332629e-06
6.000000000000001776e+00,2.919274641708101825e+01,2.702256507750803962e+02,3.205213512723018994e+02,2.442142857142857224e+02,2.514507165837964564e+01,-7.465362679145950153e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-6.223327384491661451e-04,1.137644542904825418e-03,-3.879334472089990271e-05
5.999999999999999112e+00,1.838823936953320981e+01,2.163116826881440886e+02,3.360924049536675398e+02,2.061964285714286120e+02,2.161176063046678664e+01,-8.005588031523338088e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,-9.242136718890237024e-04,4.942571067345080671e-04,-1.824961381259870841e-04
6.000000000000000000e+00,2.239504933935440700e+00,6.718697524669676113e+02,2.352259157049674059e+02,4.270714285714286120e+02,5.098277303896973223e+01,-8.813024753303227499e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,-7.486755724731009032e-04,9.949908634043769240e-05,9.205455437983345313e-04
6.000000000000000000e+00,9.473385311387043828e+01,3.247692270670901848e+02,3.175093367985368786e+02,7.420714285714285552e+02,1.016514582731735459e+02,-4.188307344306478086e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-3.948695861942866370e-04,1.192873016578888112e-03,1.601266940264023386e-04
6.000000000000000000e+00,8.011561004578786083e+01,3.035015406066031005e+02,3.257474653148345851e+02,4.149571428571428442e+03,4.977051760939167480e+02,-4.919219497710606959e+01,-7.987187500000000995e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,-1.218020517971801081e-03,9.405188868923386458e-04,1.679479396796135227e-05
6.000000000000000000e+00,5.848330859362663148e+01,2.570741243722957279e+02,3.416672456810788390e+02,5.654107142857143344e+02,6.378375390834728620e+01,-6.000834570318669137e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,-5.762464860607600936e-04,8.526693969139187423e-04,-5.334692292066622876e-05
6.000000000000000000e+00,4.980296229802513608e+01,2.324106822262118612e+02,3.493875673249551141e+02,3.182857142857142776e+02,3.028590664272890365e+01,-6.434851885098743196e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,-3.515152149903902346e-04,4.889640964546582147e-04,-8.975632488492091277e-05
6.000000000000000000e+00,1.671696125482851514e+01,9.645756759920402601e+01,3.876971789769402221e+02,1.525535714285714164e+02,9.221350813531547175e+00,-8.089151937258574776e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,4.340842885635076698e-04,-5.829787723810042621e-05,-6.275760557861165267e-05
6.000000000000000000e+00,1.256708489788441963e+00,7.617197545562779624e+02,2.341648502610128446e+02,1.949821428571428896e+02,1.789266416338492149e+01,-8.862164575510577436e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,-3.557033125582975686e-04,4.612079961522352889e-04,6.264599957446215228e-04
6.000000000000000000e+00,1.051629128091750687e+02,2.703771590438027488e+02,3.472444383031643156e+02,2.584642857142856656e+02,3.692717977062319790e+01,-3.666854359541246566e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000142e+02,-2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-6.819342396834349174e-04,7.364886672456272265e-04,-1.343694601237122033e-04
6.000000000000000000e+00,8.077825967609112467e+01,2.315737578918473503e+02,3.624702168542409595e+02,6.505357142857143344e+02,7.992599505901728207e+01,-4.886087016195443056e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,-4.111947958333750375e-04,4.416360097311833321e-04,7.764408060875749307e-05
6.000000000000000888e+00,7.048833974306522521e+01,2.097622944112593188e+02,3.700774895671385707e+02,2.182321428571428328e+02,1.897667948613043265e+01,-5.400583012846740161e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-5.345335410758406125e-04,1.170961686717264527e-04,8.348760532503329834e-06
6.000000000000000000e+00,6.123854055968827481e+01,1.868342897626638432e+02,3.776966347856889570e+02,2.520535714285714164e+02,3.436670208997520604e+01,-5.863072972015586259e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,-7.000130365055895476e-04,2.204145909109334056e-04,-1.345230165953337220e-04
6.000000000000000000e+00,5.299999999999999289e+01,1.623542909591555770e+02,3.855860486461680239e+02,1.556428571428571388e+02,8.000000000000000000e+00,-6.275000000000000711e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,4.589816876132621348e-04,-1.766420764326426252e-04,-3.506123592308674208e-04
6.000000000000000000e+00,1.071646528403967693e+02,2.140162308385932874e+02,3.757338142470694038e+02,5.941071428571428896e+02,6.579951908626389923e+01,-3.566767357980162245e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-9.717016973517511591e-04,-2.471382848658332243e-04,-2.507927093717970957e-04
6.000000000000000000e+00,9.595380816951589509e+01,1.967953089352126881e+02,3.832653998812388636e+02,1.142750000000000000e+03,1.342883707847610708e+02,-4.127309591524205956e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,-2.767164369210650676e-04,-4.315568893797916417e-05,-1.625050457099153078e-05
6.000000000000000000e+00,5.827519346143813550e+01,1.102205025649943337e+02,4.149493087557603417e+02,2.053750000000000284e+02,1.897287192418050594e+01,-6.011240326928093225e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,-6.593207138625017949e-04,-4.932431164346162689e-04,-3.783312498180507744e-04
5.999999999999999112e+00,9.530709081215566414e+01,1.379827616847343279e+02,4.124417984716544652e+02,2.009642857142857224e+02,1.755109294473076176e+01,-4.159645459392216083e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-2.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,-4.115619324012165237e-04,-2.430410843848873625e-04,-4.249135329860431742e-04
6.000000000000000000e+00,8.424089475193576959e+01,7.389418554631489542e+02,2.161498422712933802e+02,2.490714285714285552e+02,2.666389446515629658e+01,-4.712955262403212231e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01,-3.754633114145117245e-04,7.234113337614145323e-04,4.190992141515081926e-04
6.000000000000000000e+00,8.274007359383212190e+01,7.077555282985806571e+02,2.282790257578411683e+02,5.095535714285715017e+02,4.717417206938847585e+01,-4.787996320308392484e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.000000000000000000e+00,-5.145523793664563694e-04,6.706818934480995864e-04,4.090451648339210600e-04
6.000000000000000000e+00,8.174268712993784902e+01,6.779268271128524930e+02,2.393696644769788122e+02,6.061964285714284415e+02,5.306966742274723003e+01,-4.837865643503108259e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,-4.327950277920877831e-04,2.350043123321432503e-04,3.969146709458803990e-04
6.000000000000000000e+00,8.162147588456545577e+01,6.494489232100656864e+02,2.494131910927670219e+02,1.072964285714285779e+03,9.572396232067369226e+01,-4.843926205771726501e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,-3.139083215830118512e-04,8.841025206762775923e-05,5.828434061307674607e-04
5.999999999999999112e+00,8.610177533720741394e+01,5.950992086763799307e+02,2.676036984287770224e+02,2.344625000000000000e+03,2.702492555160359302e+02,-4.619911233139627171e+01,-7.987187500000000107e+00,-1.899999999999999645e+01,-1.199999999999999716e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,-2.401366666321610999e-04,-4.718210503839026515e-04,5.411381593863895390e-04
6.000000000000000000e+00,9.317365343563406554e+01,5.691200074250533589e+02,2.759002877208179711e+02,1.154392857142857110e+03,1.578608421248027867e+02,-4.266317328218296723e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-7.889671357369509863e-05,-7.702126129268405119e-04,5.249508183278461804e-04
5.999999999999999112e+00,1.076576599812497079e+02,5.442533355440650666e+02,2.837783598007066530e+02,8.723678571428572468e+03,1.668466693686722920e+03,-3.542117000937513893e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,6.362797133159306395e-04,-9.761457977226495331e-04,6.733513448525241252e-04
5.999999999999999112e+00,5.740133000831254861e+01,7.432709891936824533e+02,2.405321695760598288e+02,2.148214285714286120e+02,1.759866999168744783e+01,-6.054933499584372214e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,-1.865705183131949330e-04,5.106936281935592348e-04,4.220660338481452278e-04
6.000000000000000888e+00,3.701923281454958214e+01,6.257302797178006131e+02,2.809496401602438596e+02,2.014785714285714221e+03,2.765226894033395979e+02,-7.074038359272520893e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-6.604197446719861642e-04,-1.871834250241621866e-04,5.719066044050091779e-04
6.000000000000000000e+00,2.175941061018835754e+01,5.722087764009723969e+02,2.975368368632275065e+02,6.095892857142857792e+02,6.844122213434101809e+01,-7.837029469490580880e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-8.821611987227667706e-04,-6.144243300862661794e-04,4.170585906419499445e-04
6.000000000000000000e+00,7.389350279474253114e+01,4.270713413241139733e+02,3.341604760961939746e+02,1.172482142857142935e+04,2.265042563852632156e+03,-5.230324860262874154e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.292727497506391598e-04,-1.842315364603247518e-03,5.321148609723769241e-04
6.000000000000000000e+00,4.198950188445744658e+01,3.729766692917814908e+02,3.497859453226078017e+02,5.079142857142857792e+03,8.357322171907520669e+02,-6.825524905777128026e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-2.675294774788089525e-04,1.678470874507481669e-03,1.574870551712681532e-05
6.000000000000000888e+00,3.400310848616724257e+01,3.450488032328256054e+02,3.580529219769972542e+02,4.595714285714285552e+02,8.206434566366179695e+01,-7.224844575691638227e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-2.654739937257843962e-05,1.563767332391774456e-03,-4.231826079861833456e-05
5.999999999999999112e+00,3.384062566053688492e+00,1.794956668780384632e+02,4.045506235468188265e+02,2.534464285714285836e+02,1.039160149369407371e+01,-8.755796871697314998e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.937290162319695419e-04,-1.616796374721563012e-04,-3.436614369409889125e-04
6.000000000000000000e+00,3.422216395735011218e+01,7.604661772417409793e+02,2.628250305890578602e+02,2.043214285714285552e+02,2.566806502359727205e+01,-7.213891802132494036e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+01,-5.334556097633114113e-04,5.827018536250783143e-04,7.267551150654805170e-04
6.000000000000000888e+00,2.722783984343146102e+01,7.299962488787409711e+02,2.737711000570823217e+02,4.379642857142856656e+02,4.929152735872135338e+01,-7.563608007828426594e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,1.000000000000000000e+00,-9.000000000000000000e+00,-1.784650676898702493e-04,5.622354004389262805e-04,7.663580389601076792e-04
6.000000000000000000e+00,1.944190884857941271e+01,7.009990897860998302e+02,2.839089786099733601e+02,5.493214285714285552e+02,6.202282036278526078e+01,-7.952904557571029898e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,-2.520099337201542333e-04,1.112045521942106596e-04,7.052097069307761146e-04
6.000000000000000000e+00,1.082846207945568473e+01,6.737241785381332875e+02,2.932236796912055752e+02,1.091803571428571331e+03,1.178093914067483325e+02,-8.383576896027216208e+01,-7.987187500000000995e+00,-1.900000000000000355e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,-6.707571677543877620e-04,4.158545923257928045e-04,6.783738375659986719e-04
6.000000000000000000e+00,4.514280533505258575e+01,2.555605431760486681e+02,4.021717371156869376e+02,8.863214285714285552e+02,8.703574162872224917e+01,-6.667859733247371423e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000142e+02,-1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,-4.858340512429865088e-04,6.914280258061844542e-04,-2.978720886682526686e-04
6.000000000000000888e+00,3.725339123083426074e+01,2.295506282903585316e+02,4.098043653690965584e+02,4.646964285714285552e+02,5.485078584329247775e+01,-7.062330438458285187e+01,-7.987187500000000995e+00,-1.899999999999999645e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,-4.026162028497176637e-04,5.003190193254014595e-04,-3.272606019077695105e-04
5.999999999999999112e+00,3.019686724300265013e+01,2.029542925618419815e+02,4.175876915175895761e+02,4.172500000000000000e+02,6.879423093383547894e+01,-7.415156637849867138e+01,-7.987187499999999218e+00,-1.899999999999999645e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-2.533736033946965005e-04,3.536720669812254414e-04,-4.006973344182467728e-04
5.999999999999999112e+00,2.347307016141920855e+01,1.751846731660540115e+02,4.257161579031484280e+02,2.234642857142857224e+02,1.578376218635128758e+01,-7.751346491929039928e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,-1.267749078397564788e-03,-4.252214981117496961e-04,-8.871577064725570672e-04
6.000000000000000000e+00,7.435683509596553442e+00,7.598324324324324834e+02,2.948801018409714629e+02,4.558928571428571104e+02,2.928632980806893826e+01,-8.553215824520172816e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,2.000000000000000000e+00,-9.000000000000000000e+00,-8.499689223617767908e-06,2.169541448564515917e-04,7.313481089942786006e-04
5.999999999999999112e+00,9.200000000000000000e+01,2.775677771901992514e+02,4.082326811210999153e+02,2.026071428571428328e+02,6.600000000000000000e+01,-4.325000000000000000e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,3.637808532922781612e-04,-1.474585240962666965e-03,-7.208757518869512992e-04
5.999999999999999112e+00,6.818711939472225936e+01,2.353364089315371928e+02,4.229948329950175321e+02,1.935357142857142776e+02,2.857353755305406651e+01,-5.515644030263886322e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-3.319526033142561339e-04,5.986806483956885749e-04,-2.843913233015697012e-04
5.999999999999999112e+00,4.935265496086311998e+01,1.867689514138636468e+02,4.387916931104999776e+02,5.064642857142856656e+02,3.394161201607784761e+01,-6.457367251956844711e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-9.976080662684738698e-04,3.602752030507083703e-05,-4.706523189339298363e-04
6.000000000000000888e+00,9.600000000000001421e+01,2.236075456632398186e+02,4.366125361812556207e+02,1.789107142857142776e+02,1.249925142229763431e+01,-4.125000000000000000e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,-1.072566169256244928e-03,-3.833808113568593079e-04,-8.744722441703690896e-04
6.000000000000000888e+00,8.467950058429178739e+01,2.041357402054247245e+02,4.443826188572484170e+02,2.903392857142856656e+02,2.907700350575066395e+01,-4.691024970785411341e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,-1.557675302460981293e-04,-2.788207962622912817e-04,-4.556512444202145962e-04
6.000000000000000000e+00,6.452926445334860261e+01,1.603551803091013142e+02,4.609725958786490878e+02,4.991428571428571672e+02,4.811204922724670752e+01,-5.698536777332569869e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.199999999999999858e+02,-1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-4.494684670864335096e-04,-3.838336411533527226e-04,-6.089439468179233539e-04
6.000000000000000888e+00,9.542925909384150884e+01,1.650209915140688111e+02,4.666657237854201981e+02,3.598392857142856656e+02,3.043888640762245146e+01,-4.153537045307925979e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,-5.567117010557565138e-04,-3.583510584099780516e-04,-5.680058438307863944e-04
5.999999999999999112e+00,5.777022653721682843e+01,7.645758556438167375e+01,5.050169657742472964e+02,1.820892857142857224e+02,1.693203883495145590e+01,-6.036488673139157868e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,-1.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,3.932193958849639071e-04,-1.218096512435762335e-03,-1.161131973643855786e-03
5.999999999999999112e+00,8.696493495154108189e+01,6.967874792630752836e+02,2.963925259757269259e+02,1.022589285714285552e+03,1.310205186414040099e+02,-4.576753252422945906e+01,-7.987187500000000107e+00,-1.900000000000000355e+01,-1.200000000000000142e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,-3.182069306132406794e-04,3.803541674312072018e-04,3.446989436392822181e-04
6.000000000000000000e+00,8.944863210254447949e+01,6.419179261526688833e+02,3.140187488042853943e+02,1.866785714285714164e+02,3.006504687201071491e+01,-4.452568394872776025e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000142e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,-2.418977791973399294e-04,2.611592330359346903e-05,4.325133237224332294e-04
6.000000000000000000e+00,9.318822425521932473e+01,6.161070842129955736e+02,3.222482875908984283e+02,1.522500000000000000e+03,2.193535069200093801e+02,-4.265588787239033763e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,1.786425446833952990e-04,-3.730250697383530323e-04,4.413536086314978624e-04
6.000000000000000888e+00,1.002935394490395424e+02,5.915887850628030264e+02,3.301044475517740580e+02,1.038251785714285688e+04,1.480258839979980394e+03,-3.910323027548025010e+01,-7.987187500000000995e+00,-1.900000000000000355e+01,-1.200000000000000142e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,2.280329014860138503e-04,-5.235470490232985163e-04,4.865996571834507733e-04
5.999999999999999112e+00,4.950077760497666901e+01,6.383992029548988967e+02,3.351775855365474399e+02,3.674285714285714448e+02,4.099688958009330975e+01,-6.449961119751165484e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.199999999999999716e+02,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-3.555320503708103708e-04,-5.859664364959993321e-05,4.477907217176474441e-04
5.999999999999999112e+00,3.554631120239812958e+01,5.307711155212610947e+02,3.658339902298212678e+02,2.573428571428571558e+03,4.323154213389585152e+02,-7.147684439880093521e+01,-7.987187499999999218e+00,-1.900000000000000000e+01,-1.199999999999999716e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.567607879402748150e-04,-1.065082531886821227e-03,3.581565773729533664e-04
6.000000000000000000e+00,7.971499380421312786e+00,3.064617291011343241e+02,4.271208178438662344e+02,3.746785714285713880e+02,5.708607377752358758e+01,-8.526425030978934672e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.105210179789319458e-04,1.097549967013666805e-03,-1.500807375161283819e-04
6.000000000000000000e+00,2.958938697318007627e+01,7.080298275862069204e+02,3.395116091954023432e+02,9.321428571428572241e+02,8.957065134099617865e+01,-7.445530651340997963e+01,-7.987187500000000995e+00,-1.900000000000000355e+01,-1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,4.687038676620680633e-07,2.226424345664335114e-04,5.388071541725381053e-04
6.000000000000000000e+00,1.474255577335946832e+01,6.525889106692802670e+02,3.558537291141603873e+02,1.913035714285714164e+02,3.056389433398674527e+01,-8.187872211332026495e+01,-7.987187500000000995e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,-6.000000000000000000e+00,-7.083011600687860732e-04,9.542074422896895669e-05,4.535825563188877751e-04
6.000000000000000888e+00,5.126244534942319575e+00,6.267054793587665245e+02,3.636555481401779275e+02,1.311089285714285552e+03,2.103420002451614721e+02,-8.668687773252884199e+01,-7.987187500000000107e+00,-1.900000000000000000e+01,-1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,-3.815665289245151470e-04,-1.898515901481989676e-04,4.765622752415168972e-04
