h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
38,-5,0,3.05826087,1.034799141,1.055784538,18.79996146,9.263572263,0.94900964,0,1
38,-5,1,0.9525,0.7209002779,0.8362560805,16.39419075,8.896596991,0.94746445,0,0
38,-5,2,0.783902439,0.7441114261,0.5513861042,12.91362003,7.914482724,0.94287379,0,1
38,-5,3,1.911818182,0.7272961644,0.5514472778,13.61706699,6.63336691,0.93536877,0,1
38,-5,4,0.5913953488,0.7527711508,0.2980458957,9.706611688,5.457266252,0.92515656,0,1
38,-5,5,-0.4605405405,0.9385418492,0.1262766616,5.48946818,4.733109621,0.91250516,0,1
38,-5,6,-1.088285714,0.8063506605,0.0938695743,4.20733339,4.620841313,0.89772507,0,1
38,-5,7,-0.1697435897,0.8882239392,0.1777404495,6.973778563,5.031319501,0.88115039,0,1
38,-5,8,-0.2381081081,0.8367949045,0.2774433048,9.129666874,5.663715532,0.86312098,0,1
38,-5,9,0.1725,0.9759908579,0.2867024065,9.037079466,6.1328521,0.84396747,0,1
38,-5,10,-0.4755,0.9371777703,0.2409051852,7.912640517,6.133283197,0.82399958,0,1
38,-5,11,-0.4742424242,0.9737083548,0.1696544371,6.293534094,5.565524131,0.80349818,0,1
38,-5,12,-0.5156521739,1.130281595,0.1921688196,7.687792984,4.566008364,0.78271076,0,1
38,-5,13,0.4244444444,1.756800543,0.1127401533,5.92787788,3.430025476,0.76184967,0,1
38,-5,14,0.7016666667,2.215519127,0.03854322246,3.151651483,2.47037469,0.74109262,0,1
38,-5,15,-1.725,9.285,0.01258738311,1.299266609,1.883827363,0.72058467,0,1
38,-4,0,1.319545455,1.041366811,0.8025211219,-17.477078,-5.332491174,0.93843030,0,1
38,-4,1,0.2019512195,0.8605600289,0.1667946161,-6.816277769,-4.788755329,0.93693614,0,1
38,-4,2,0.1035555556,0.7721715513,0.06102326711,-3.686344972,-3.434995775,0.93249610,0,1
38,-4,3,0.51,0.8892808824,0.03492094627,-3.274566582,-1.950858099,0.92523428,0,1
38,-4,4,-0.1815909091,0.8593422028,0.002647144379,-0.0424790272,-1.048581334,0.91534696,0,1
38,-4,5,0.08378378378,0.8987230975,0.003064097389,0.26238238,-1.098159082,0.90308846,0,1
38,-4,6,1.957647059,0.8775663215,0.02284623396,-2.38395999,-1.954932864,0.88875413,0,1
38,-4,7,-1.462777778,0.8562282258,0.1501060699,-7.280754193,-3.072666104,0.87266257,0,1
38,-4,8,-0.4502631579,1.011879755,0.1320389179,-6.351664412,-3.819724621,0.85513894,0,1
38,-4,9,-0.03108108108,0.8876605538,0.1690282018,-7.470546682,-3.809727205,0.83650058,0,1
38,-4,10,0.1145,0.8662876846,0.06665273787,-4.2797918,-3.068195274,0.81704593,0,1
38,-4,11,0.5607142857,1.033944609,0.009635181476,-0.3772480543,-1.966300786,0.79704676,0,0
38,-4,12,-1.644375,1.568054785,0.003492714744,-0.6908762219,-0.9878316678,0.77674355,0,1
38,-4,13,-0.8855555556,1.998692705,0.0006081117637,-0.1630925314,-0.4758169697,0.75634367,0,1
38,-4,16,6.23,6.52,0.005306562641,-0.8177435538,-1.240587165,0.69615503,0,1
38,-3,0,-0.2171428571,1.053369391,0.1093997095,5.664600477,3.664333816,0.92750361,0,1
38,-3,1,-0.3064285714,0.9675547697,0.06631397993,3.38136717,4.019435048,0.92606095,0,0
38,-3,2,0.4595238095,0.7832742671,0.3221567796,10.49622432,4.88472287,0.92177303,0,1
38,-3,3,0.2344186047,0.8425818113,0.5321074854,13.71293303,5.77367667,0.91475699,0,1
38,-3,4,-0.71825,0.8888179191,0.3090647586,9.503704126,6.185790156,0.90519833,0,1
38,-3,5,-0.3802702703,0.8061613086,0.2357409211,7.971246621,5.876879393,0.89333783,0,1
38,-3,6,1.385128205,0.8122786757,0.2001190716,7.650129704,4.973304707,0.87945575,0,1
38,-3,7,0.9879487179,0.8692346347,0.1618319037,7.232375688,3.875804142,0.86385522,0,1
38,-3,8,1.21025,0.8377239999,0.06114431568,4.036425186,3.024230219,0.84684660,0,1
38,-3,9,-1.290277778,0.9002307893,0.07917062323,5.081519042,2.667693663,0.82873387,0,1
38,-3,10,-1.923888889,0.875583095,0.07489944963,4.848850865,2.765877152,0.80980399,0,1
38,-3,12,0.425,1.662687902,0.05955883265,3.784432603,3.233749622,0.77051333,0,1
38,-3,13,1.8275,2.000664845,0.04601630054,3.083249953,3.104569803,0.75058798,0,1
38,-3,14,1.476666667,2.279693571,0.03526162284,2.744310564,2.671914937,0.73071426,0,1
38,-3,15,-2.07,3.908484361,0.03237189084,3.01799213,2.088022777,0.71103337,0,1
38,-2,0,0.2304545455,1.160876754,0.008265650102,-0.6045073859,-1.753123223,0.91628133,0,0
38,-2,1,-0.0335,0.8362920719,0.02508660575,-2.597811136,-1.920546073,0.91489033,0,1
38,-2,2,-0.1510869565,0.7284186721,0.05645454842,-4.22349522,-2.376896616,0.91075504,0,1
38,-2,3,-1.205853659,0.7446131351,0.07127041941,-4.550601344,-2.990589241,0.90398576,0,1
38,-2,4,0.4407317073,0.7569016574,0.04843753885,-2.72443803,-3.567851157,0.89475742,0,1
38,-2,5,-0.05119047619,0.7843453963,0.07968994964,-4.234905013,-3.901290451,0.88329747,0,1
38,-2,6,-0.06857142857,0.8913991592,0.1986183311,-8.239730561,-3.839363373,0.86987125,0,1
38,-2,7,-1.378709677,0.9534787176,0.2588991647,-9.822070337,-3.352649056,0.85476659,0,1
38,-2,8,1.288484848,0.9167626296,0.1687962531,-7.978979004,-2.561734255,0.83827905,0,1
38,-2,9,0.1639473684,0.9502123398,0.04420906802,-3.936341791,-1.70238358,0.82069924,0,1
38,-2,10,1.034722222,0.8940533565,0.003377395429,-0.5788540495,-1.0344426,0.80230255,0,1
38,-2,11,-1.408888889,1.127000574,0.01185970146,2.096572316,-0.7338504859,0.78334190,0,1
38,-2,12,-0.08642857143,1.44833666,0.006129338121,1.369960236,-0.8205366515,0.76404317,0,1
38,-1,0,-0.6529166667,1.004333752,0.1346925738,-7.034436926,-2.560209068,0.90481303,0,1
38,-1,1,-0.6906818182,0.7289899825,0.05909333186,-4.68673053,-1.618627535,0.90347353,0,1
38,-1,2,0.1030952381,0.7710706833,0.005916836237,1.378878464,0.7485690297,0.89949045,0,1
38,-1,3,-0.4813888889,0.8461104428,0.1195978015,6.176581246,3.407012643,0.89296747,0,0
38,-1,4,1.594047619,0.8372273984,0.1864262127,7.160227033,5.127627884,0.88406919,0,1
38,-1,5,1.540769231,0.8299793816,0.2493345398,8.761678583,5.192976943,0.87301001,0,1
38,-1,6,-1.441052632,0.9071394389,0.2486613604,9.471310791,3.707859367,0.86004065,0,1
38,-1,7,0.325,0.9511239383,0.1005596607,6.298152161,1.473253259,0.84543382,0,1
38,-1,8,-0.2229411765,0.9772955088,0.007289910109,1.676288095,-0.4722055991,0.82947050,0,1
38,-1,9,-1.642972973,0.8628435416,0.00457209322,-0.1347407145,-1.372601444,0.81242794,0,1
38,-1,10,0.86,1.127439859,0.003449029691,-0.5480126222,-1.065189486,0.79456993,0,1
38,-1,11,0.1194736842,1.259565396,0.01134397725,-2.171999452,0.04479590525,0.77613981,0,1
38,-1,12,-0.80875,1.831203498,0.007324717562,-1.189473806,1.277714126,0.75735590,0,1
38,-1,13,1.86125,1.833282575,0.01128510446,0.7088685962,2.047583933,0.73840928,0,1
38,-1,14,-1.721666667,2.166945495,0.02921742229,2.776453858,2.108796663,0.71946333,0,0
38,-1,15,2.54,4.57,0.02309286101,2.662631444,1.586829895,0.70065459,0,1
38,0,0,-2.8625,1.904753673,0.002542366466,-0.03069817366,1.028004247,0.89314567,0,1
38,0,1,1.506842105,1.38705124,0.02305944936,3.071997203,0.3956865045,0.89185725,0,1
38,0,2,0.9605,1.217194677,0.004017262758,0.3607348149,-1.24146146,0.88802520,0,1
38,0,3,-1.1845,1.115998432,0.07351808598,-4.49890369,-3.216611465,0.88174676,0,1
38,0,4,-1.015238095,1.058878477,0.1165604994,-5.099648432,-4.742133175,0.87317653,0,1
38,0,5,-0.6804761905,1.074737008,0.2193151608,-7.987012782,-5.23949231,0.86251624,0,1
38,0,6,-1.599,1.232395805,0.328244278,-10.7570047,-4.566262892,0.85000233,0,1
38,0,7,-1.606470588,1.589350344,0.2889064074,-10.53196006,-3.045563609,0.83589272,0,1
38,0,8,0.84,1.311622006,0.06817220153,-5.165330401,-1.296905916,0.82045404,0,1
38,0,9,-2.563888889,1.267833892,0.003922894531,-1.276803257,0.04322402339,0.80395030,0,1
38,0,10,-0.5092857143,1.796632523,0.01056874802,2.015135142,0.5799047806,0.78663375,0,1
38,0,11,-2.805,2.114452817,0.04482699012,4.308991831,0.2873472418,0.76873809,0,1
38,0,12,1.5525,3.08242971,0.001452809704,0.5645053781,-0.5345706222,0.75047399,0,1
38,0,13,4.2775,2.558706949,0.01191640883,-1.703711606,-1.433566013,0.73202677,0,1
38,0,14,3.996666667,3.33396494,0.02804917557,-2.759181741,-2.014098813,0.71355573,0,1
39,-19,0,-0.2208695652,0.9766894625,0.002122761777,-0.8125185789,-0.4722021322,1.00476170,1,1
39,-19,1,-0.185,0.8725374007,0.01387759431,-2.258408343,-0.8205333797,1.00292842,1,1
39,-19,2,-0.5351219512,0.7503092957,0.0390293886,-3.673614639,-1.656043459,0.99748819,0,1
39,-19,3,-0.09166666667,0.6683457371,0.0545034615,-4.067027681,-2.476913028,0.98861462,0,1
39,-19,4,0.4306818182,0.7298214614,0.05924553388,-4.10683661,-2.789733658,0.97658025,0,1
39,-19,5,-0.9995454545,0.6909352567,0.01925852574,-1.503530465,-2.398287117,0.96173440,0,1
39,-19,6,0.2469767442,0.7476661758,0.007703929787,-0.966813443,-1.506798553,0.94447700,0,1
39,-19,7,-0.06575,0.7561923532,0.001818232711,-0.6440379542,-0.5845332,0.92523216,0,1
39,-19,8,-0.21,0.8511160493,0.001421924704,-0.7643371923,-0.0858558338,0.90442426,0,1
39,-19,9,0.2321875,0.8754966225,0.004611681159,-1.370659519,-0.1998813994,0.88245848,0,1
39,-19,10,0.76525,0.8198229943,0.01451723356,-2.333280112,-0.7717544668,0.85970676,0,1
39,-19,11,-0.05571428571,0.899460564,0.01665042874,-2.214093831,-1.423057129,0.83649901,0,1
39,-19,12,1.007272727,1.143255359,0.007788944002,-0.2667538264,-1.780275856,0.81311902,0,1
39,-19,13,-1.530833333,1.115186979,0.01047931502,-1.253560713,-1.669861286,0.78980405,0,1
39,-19,16,-2.802,2.362961701,0.000410640595,-0.4035143668,-0.08955733856,0.72198060,0,1
39,-18,0,2.540454545,1.025114285,0.617590928,-14.68115224,-6.434941824,1.00388226,1,1
39,-18,1,0.7818181818,0.7075450443,0.4979282499,-13.19857566,-5.740855812,1.00205378,1,1
39,-18,2,-0.3177272727,0.8926818316,0.2512771329,-9.425818521,-3.96183917,0.99662769,0,1
39,-18,3,0.4995121951,0.7090149512,0.0536052432,-4.339832827,-1.862247415,0.98777686,0,1
39,-18,4,0.006444444444,0.7067152038,0.001524418537,-0.7352401904,-0.3060168723,0.97577270,0,1
39,-18,5,-0.3675,0.7022241451,0.003234115593,-1.151740305,0.1379388456,0.96096309,0,1
39,-18,6,0.6709302326,0.8718921275,0.0008743211942,0.1979502689,-0.5697116496,0.94374643,0,1
39,-18,7,-0.2102439024,0.7924931705,0.009341198542,-0.1323776638,-1.96693196,0.92454532,0,1
39,-18,8,-0.056875,0.8889030503,0.08261288495,-4.813689777,-3.346482735,0.90378269,0,1
39,-18,9,-0.2894444444,0.8343193241,0.2412391572,-9.142602658,-4.096194115,0.88186250,0,1
39,-18,10,1.479473684,0.8342922922,0.1946033033,-8.082878084,-3.953546051,0.85915567,0,1
39,-18,11,0.4771428571,0.9640136311,0.07329811224,-4.592334555,-3.06686622,0.83599133,0,1
39,-18,12,-0.25875,1.105336647,0.04033440728,-3.648157638,-1.863280677,0.81265271,0,1
39,-18,15,-0.5325,1.954430863,0.0001653444386,0.1977054589,-0.172345684,0.74374285,0,1
39,-18,16,4.406666667,2.217936353,0.00103465579,-0.4655841351,-0.4622696795,0.72165411,0,1
39,-17,0,1.785909091,1.202318226,0.3560854227,10.15939574,6.703261372,1.00213028,1,1
39,-17,1,-1.928478261,0.6780084536,0.3132458337,10.06524177,5.386539634,1.00031134,1,1
39,-17,2,0.7719148936,0.6869852326,0.069571851,4.945296332,2.118717158,0.99491336,0,1
39,-17,3,0.07348837209,0.7030957197,0.0133535374,-1.873271626,-1.430561499,0.98610772,0,1
39,-17,4,0.03523809524,0.7116212208,0.04445290546,-2.476819764,-3.515637551,0.97416358,0,1
39,-17,5,0.5429787234,0.6638685886,0.02606641222,-0.6233067789,-3.233612641,0.95942601,0,1
39,-17,6,-0.3332432432,0.7930872355,0.004149276369,0.9189520659,-0.9390456177,0.94229038,0,1
39,-17,7,-1.11902439,0.8563878911,0.02621936961,2.595727008,2.042204761,0.92317621,0,1
39,-17,8,-0.7988571429,0.8724095649,0.1498570484,6.694494295,4.186979932,0.90250364,0,1
39,-17,9,-0.2757142857,0.843937806,0.2052052819,8.030852304,4.56943545,0.88067416,0,1
39,-17,10,-0.2902941176,1.025082535,0.08914391778,5.152258878,3.246841286,0.85805667,0,1
39,-17,11,0.5132432432,0.8771651936,0.01312303989,2.069670667,1.084536363,0.83497874,0,1
39,-17,12,-1.24625,0.9530607048,0.001831862139,-0.338331498,-0.8047771002,0.81172249,0,1
39,-17,13,-0.4663636364,1.137105394,0.006657727776,-0.2150345447,-1.650352897,0.78852404,0,1
39,-17,14,0.237,1.674380482,0.006861789589,-1.042579897,-1.329597794,0.76557568,0,1
39,-17,15,-0.4025,2.217909046,0.001670601332,-0.7822935134,-0.2882008464,0.74302957,0,1
39,-17,16,-1.698333333,2.232892991,0.002757721076,0.7080179077,0.8037677793,0.72100246,0,1
39,-17,17,3.74,5.02,0.01093377216,1.586571083,1.425383219,0.69958061,0,1
39,-16,0,1.483913043,1.077232903,0.9922171642,-17.80346795,-9.789895636,0.99951943,0,1
39,-16,1,2.302045455,0.8600737824,1.005272803,-18.6941153,-8.292604817,0.99771464,0,1
39,-16,2,-0.3143181818,0.7066277879,0.4873424934,-13.50861792,-4.502547186,0.99235837,0,1
39,-16,3,-1.489090909,0.7318622037,0.008700867298,-1.895200981,-0.1677878195,0.98361980,0,1
39,-16,4,-1.119069767,0.7181086588,0.07380712009,4.78496717,2.794828024,0.97176475,0,1
39,-16,5,-1.008604651,0.718591552,0.068275723,4.242567014,3.225879365,0.95713416,0,1
39,-16,6,0.6608108108,0.9462462887,0.01414217419,2.096902052,1.219328421,0.94011888,0,1
39,-16,7,0.68225,0.7575630337,0.02589174613,-2.57487235,-2.0352213,0.92113391,0,1
39,-16,8,-0.8272972973,0.7960954295,0.2296144317,-8.440990616,-4.927400454,0.90059521,0,1
39,-16,9,1.054411765,0.9067844101,0.3670819048,-10.67541443,-6.225558353,0.87890062,0,1
39,-16,10,-0.1630555556,0.9191795703,0.2636389492,-8.857547559,-5.5883029,0.85641604,0,1
39,-16,11,-0.6161111111,0.8973350561,0.1570560233,-7.249204155,-3.576476041,0.83346673,0,1
39,-16,12,0.6806060606,1.029059307,0.0428712808,-4.037617582,-1.238532638,0.81033312,0,1
39,-16,13,-2.020869565,1.130475083,0.0008074744415,-0.3591004871,0.4549630249,0.78725024,0,1
39,-16,14,-0.964,1.881282187,0.0112092075,1.89997852,1.026450114,0.76440973,0,1
39,-16,16,-1.2175,3.01714476,0.001471417033,-0.6994377743,-0.3506569987,0.72002828,0,1
39,-16,17,6.08,4.76,0.008075464383,-1.371835491,-1.215652937,0.69869060,0,1
39,-15,0,0.7359090909,1.155519909,0.9710529221,15.73082236,12.51165496,0.99606983,0,1
39,-15,1,1.266666667,0.708369925,0.968161334,17.04691493,10.59244763,0.99428363,0,1
39,-15,2,-0.2109302326,0.7144682458,0.5194699065,13.50461814,5.809249571,0.98898213,0,1
39,-15,3,-0.5184782609,0.7342098824,0.01327883962,2.284528943,0.5527230447,0.98033168,0,1
39,-15,4,-0.2733333333,0.7297119952,0.05410226309,-3.929050329,-2.659221657,0.96859371,0,0
39,-15,5,-0.1955555556,0.7049300098,0.02302925674,1.839770268,-2.489260641,0.95410376,0,1
39,-15,6,0.5978378378,0.8861924776,0.098110993,6.359409189,0.613480437,0.93724675,0,1
39,-15,7,-0.09083333333,0.8867775061,0.3185304762,10.46591369,4.79449614,0.91843180,0,1
39,-15,8,1.334848485,0.8807296729,0.6988123007,15.12394593,7.874172544,0.89806936,0,1
39,-15,9,-0.1914285714,0.8158898985,0.730667091,15.23529185,8.477923994,0.87655247,0,1
39,-15,10,-0.8058823529,0.9667472261,0.2886156938,8.740353618,6.609304774,0.85424310,0,1
39,-15,11,0.7108571429,1.08871178,0.05605192249,3.390768951,3.438419027,0.83146344,0,1
39,-15,13,-0.258,1.225671373,0.003427739145,-0.7015281662,-0.9664092883,0.78556141,0,1
39,-15,16,1.795,3.941655743,0.02237681001,2.447785122,1.821558381,0.71873550,0,1
39,-14,0,1.331818182,0.9960480796,0.9836987746,-17.23972318,-10.5855303,0.99180764,0,1
39,-14,1,1.133829787,0.7019893481,0.9113471319,-17.39316821,-8.75430031,0.99004422,0,1
39,-14,2,0.6937209302,0.8534423828,0.3146362775,-10.66930232,-4.131388918,0.98480990,0,1
39,-14,3,0.6226086957,0.746496968,0.01354749248,2.093723048,1.119227565,0.97626752,0,1
39,-14,4,-1.374565217,0.6752039179,0.241651545,8.889344195,4.63865505,0.96467322,0,1
39,-14,5,0.7566666667,0.7062078874,0.1492443458,6.069601928,5.025144408,0.95035593,0,1
39,-14,6,-0.8205128205,0.8125309045,0.01978392159,1.512057606,2.438166175,0.93369335,0,1
39,-14,7,0.6151282051,0.7790292177,0.05381687348,-4.44619219,-1.61911606,0.91508738,0,1
39,-14,8,1.095128205,0.8586262976,0.3795616693,-11.45988672,-5.156081045,0.89494174,0,1
39,-14,9,1.2059375,0.8860494308,0.4711567574,-12.29978419,-6.688574399,0.87364359,0,1
39,-14,10,-0.1445454545,0.9396226567,0.213935455,-7.398058978,-5.854501209,0.85155005,0,0
39,-14,11,0.4302777778,0.8739257515,0.06125631395,-3.733472242,-3.39801087,0.82897951,0,1
39,-14,12,0.3127272727,0.9213593881,0.006910637158,-1.574137268,-0.6302521029,0.80620745,0,1
39,-14,13,-0.6917391304,1.124029428,0.007384894644,1.200747555,1.276966294,0.78346557,0,1
39,-14,14,-0.3077777778,2.136559265,0.02311536838,2.5333247,1.788649025,0.76094357,0,1
39,-14,15,-0.5266666667,2.39006648,0.005223896523,0.9833905423,1.098322071,0.73879255,0,1
39,-13,0,1.741904762,1.154563743,1.482402683,20.16941398,14.48926426,0.98676451,0,1
39,-13,1,0.832173913,0.7233889589,1.248789338,19.05738018,12.50467833,0.98502782,0,1
39,-13,2,0.32,0.7100059415,0.4711488276,11.78681236,7.555757662,0.97987224,0,1
39,-13,3,0.1710638298,0.6715963092,0.01594668437,1.480985081,2.107415,0.97145662,0,1
39,-13,4,0.4272093023,0.791695849,0.004244802789,-0.4643359001,-1.245156573,0.96003089,0,1
39,-13,5,1.536585366,0.7507238466,0.0582671852,4.793362988,-1.124880639,0.94591630,0,1
39,-13,6,-0.8867567568,0.8195028939,0.2086554004,9.09911355,2.003961364,0.92948214,0,1
39,-13,7,2.743783784,0.9360927958,0.5657131066,14.01926368,6.230691901,0.91112189,0,1
39,-13,8,1.44925,0.8379229806,1.118666772,19.45971481,9.313085832,0.89123137,0,1
39,-13,9,1.432432432,0.9061273241,1.023577534,18.13835866,9.841379557,0.87019087,0,1
39,-13,10,1.38972973,0.8282388225,0.355789002,9.315419294,7.826025448,0.84835176,0,1
39,-13,11,-0.4993939394,0.919595771,0.0697327641,2.995777183,4.476291337,0.82602799,0,1
39,-13,12,-0.969,1.000906478,0.005499671651,0.5533703248,1.407794044,0.80349175,0,1
39,-13,13,-2.263333333,1.182611546,0.000299186589,-0.2807304605,-0.2136938277,0.78097257,0,1
39,-13,14,-0.3566666667,3.052388864,0.001760227616,-0.8444143875,-0.1389087702,0.75865883,0,1
39,-13,15,1.865,2.843578292,0.004164348434,0.794933312,1.049109735,0.73670104,0,1
39,-13,16,1.91,4.197100189,0.0396625731,3.270777071,2.409019328,0.71521593,0,1
39,-12,0,0.1277272727,0.9965409182,0.8504868083,-16.1855798,-9.584703294,0.98097699,0,0
39,-12,1,0.1574468085,0.6792502791,0.6028296722,-13.68880149,-7.963673543,0.97927062,0,1
39,-12,2,1.71,0.7607031569,0.1014089935,-5.215727036,-3.871271976,0.97420445,0,1
39,-12,3,0.5160416667,0.6771173389,0.0960380178,6.273057514,0.7776535187,0.96593280,0,1
39,-12,4,1.180681818,0.7638097456,0.2527951008,9.486252538,3.896765056,0.95469862,0,1
39,-12,5,-0.4281081081,0.7991980093,0.05687210023,2.370351693,4.247670181,0.94081454,0,1
39,-12,6,0.6130555556,0.8372958107,0.02588151356,-2.621982435,1.973079896,0.92464036,0,1
39,-12,7,0.1255,0.7761262784,0.1229084441,-6.970142307,-1.597616563,0.90656000,0,1
39,-12,8,-0.3480555556,0.8213169754,0.3750125684,-11.57009409,-4.706853938,0.88696040,0,1
39,-12,9,0.7061111111,0.8637565866,0.4337545627,-11.99561654,-6.046979535,0.86621397,0,1
39,-12,10,1.766363636,0.8990005674,0.1241546649,-4.852284352,-5.301799801,0.84466558,0,0
39,-12,11,0.63,1.14329355,0.02521623546,0.8345172364,-3.129637759,0.82262407,0,1
39,-12,12,-0.755862069,0.9937423113,0.003285733197,0.9470927615,-0.6855824721,0.80035786,0,1
39,-12,13,-1.212631579,1.370249229,0.003064387329,0.522284231,1.001068275,0.77809393,0,1
39,-12,14,-0.8683333333,2.172591898,0.01098360913,1.55876577,1.462842694,0.75601913,0,1
39,-12,15,3.94,3.455020502,0.007476460595,1.533077059,0.8718989389,0.73428325,0,1
39,-11,0,-0.09086956522,0.9790847738,0.8124953186,14.11673777,11.77926704,0.97448575,0,1
39,-11,1,0.2502325581,0.7542367222,0.772171391,14.69607986,10.26070879,0.97281298,0,1
39,-11,2,1.097234043,0.6981056502,0.2573683527,8.065355837,6.482782752,0.96784587,0,1
39,-11,3,-0.7364444444,0.7001547624,0.01514503218,0.8865307523,2.348415597,0.95973378,0,1
39,-11,4,-0.26,0.8050036702,0.0005708846752,0.4627283896,-0.1529552575,0.94871206,0,1
39,-11,5,0.1292307692,0.7520434945,0.07980477804,5.76213398,0.008559138775,0.93508384,0,1
39,-11,6,-0.08292682927,0.7921311363,0.1592278447,7.767033202,2.432880848,0.91919847,0,1
39,-11,7,1.080285714,1.074491671,0.3786499298,11.22383812,5.61785634,0.90142939,0,1
39,-11,8,0.8697560976,0.7882084106,0.8121424817,16.62565872,7.84054168,0.88215367,0,1
39,-11,9,0.5854285714,0.8702505386,0.6903633034,14.90903047,8.058659532,0.86173503,0,1
39,-11,10,-1.511388889,0.8738752913,0.2302442609,7.452291991,6.344681101,0.84051107,0,0
39,-11,11,-0.5937142857,0.8728014478,0.03686752529,1.332318844,3.682855104,0.81878493,0,1
39,-11,12,0.1617241379,0.9974847082,0.004761393321,-0.4556259233,1.331672589,0.79682079,0,1
39,-11,13,1.079285714,1.769705527,0.001849625742,-0.8627870613,0.15850332,0.77484271,0,1
39,-11,14,-0.20875,1.823389701,0.0007668135234,-0.4796594477,0.298252605,0.75303581,0,0
39,-11,15,2.66,4.197052537,0.008744569202,1.441748831,1.248792102,0.73154901,0,1
39,-10,0,1.318571429,1.172184019,0.3319451719,-9.156536056,-7.366239695,0.96733493,0,1
39,-10,1,0.2138636364,0.7191581154,0.4023014791,-11.24167176,-6.403104089,0.96569864,0,1
39,-10,2,1.679777778,0.7205452824,0.08049549199,-4.218307005,-3.961756471,0.96083917,0,1
39,-10,3,-0.9709090909,0.708985642,0.08276085559,5.752440847,-1.158249753,0.95290056,0,1
39,-10,4,-0.08911111111,0.9356994803,0.075452994,5.547826233,0.783169057,0.94210996,0,1
39,-10,5,0.1326315789,0.8240423283,0.02574960571,-3.075394502,1.120225608,0.92876031,0,1
39,-10,6,-0.7231707317,0.8718435359,0.1077885824,-6.695986959,-0.0921983714,0.91318973,0,1
39,-10,7,0.4797222222,0.8347633907,0.1352992192,-7.201903893,-2.103079779,0.89576030,0,1
39,-10,8,1.580263158,0.7978866216,0.2586504571,-9.614957124,-3.893898779,0.87683841,0,1
39,-10,9,0.03864864865,0.8571410597,0.1958824167,-7.716911109,-4.684537791,0.85677833,0,1
39,-10,10,1.005675676,1.054352735,0.05613196626,-2.290143755,-4.255418047,0.83590974,0,1
39,-10,11,-0.6141666667,0.9822034974,0.0211915904,0.3006615628,-2.954018723,0.81452949,0,1
39,-10,12,-1.905357143,1.147481079,0.005047601951,0.2081085934,-1.434124446,0.79289709,0,1
39,-10,13,-2.155,1.774796403,0.0003763699859,-0.2552006466,-0.3024217685,0.77123337,0,1
39,-10,15,-0.09333333333,3.509647022,0.001326467344,0.7414465667,-0.04609923976,0.72850919,0,1
39,-9,0,-1.003636364,0.9946979275,0.1290661896,4.591682381,5.710832297,0.95957128,0,1
39,-9,1,-0.7095652174,0.6951579222,0.1002080339,4.066238383,5.015636468,0.95797401,0,1
39,-9,2,0.58,0.7503885173,0.08560570275,4.967808087,3.307050232,0.95322965,0,1
39,-9,3,-1.747333333,0.7010211247,0.007013046034,0.8217915845,1.497461516,0.94547666,0,1
39,-9,4,-0.2311363636,0.8920709696,0.002898085402,-0.9714205393,0.5119294927,0.93493353,0,1
39,-9,5,1.288157895,0.7978810234,0.02413895581,3.072605438,0.7758557293,0.92188244,0,1
39,-9,6,-0.1648571429,1.012143941,0.09654238887,6.010222858,2.010735461,0.90664960,0,1
39,-9,7,-1.065909091,0.7513168192,0.173327639,7.764813933,3.437950947,0.88958505,0,1
39,-9,8,1.719117647,1.000654542,0.1870249116,7.733039414,4.243890328,0.87104379,0,1
39,-9,9,-0.9975,0.8643794606,0.1653320491,7.254672166,4.019335824,0.85136997,0,1
39,-9,10,0.1194736842,0.8600697324,0.03303513782,2.272580039,2.92906729,0.83088474,0,1
39,-9,13,0.2291666667,1.552747118,0.001015257615,-0.6279166233,0.1676665513,0.76728154,0,1
39,-9,14,-0.1083333333,2.347811629,0.0007878981186,-0.3326449744,0.4659905928,0.74608961,0,1
39,-9,15,9.46,5.55,0.004314425165,0.8224555458,1.057617858,0.72517566,0,1
39,-8,0,0.6514285714,1.043484265,0.1806463808,-7.658043191,-4.063389196,0.95124348,0,1
39,-8,1,0.5731707317,0.7466409689,0.08500339428,-4.419010132,-3.979630805,0.94968737,0,1
39,-8,2,2.472857143,0.7468005453,0.05726927207,-3.132385042,-3.743617748,0.94506448,0,1
39,-8,3,-0.5707142857,0.7975382706,0.04314860963,-2.526716755,-3.401088375,0.93750745,0,1
39,-8,4,-0.07952380952,0.7202674138,0.05149001545,-3.503386487,-3.024627368,0.92722580,0,1
39,-8,5,-0.7152380952,0.7623092277,0.09962217121,-5.844531459,-2.699742843,0.91449048,0,1
39,-8,6,0.7617647059,0.8391829009,0.09490774413,-5.765580579,-2.498766319,0.89961528,0,1
39,-8,7,0.6911363636,0.7402780707,0.09882520012,-5.925279177,-2.45084708,0.88293761,0,1
39,-8,8,0.08857142857,0.9724252055,0.07269946808,-4.886350236,-2.523831298,0.86480052,0,1
39,-8,9,-0.1430555556,0.8747089148,0.05588574567,-4.040490554,-2.63160384,0.84553746,0,1
39,-8,10,0.5772222222,0.9455362643,0.02265865408,-1.519349535,-2.668063592,0.82546056,0,1
39,-8,11,0.08393939394,0.9357211192,0.01708290357,-0.766326988,-2.553424052,0.80485263,0,1
39,-8,12,-1.3924,1.090738319,0.01907605069,-1.668388962,-2.270010058,0.78396262,0,1
